Latitude,Longitude,Total_Magnetic_Field,Corrected_Total_Magnetic_Field
37.3702,-113.9067,114.6,PC
37.3702,-113.9072,114.6,PC
37.3702,-113.9077,111.3,PC
37.3702,-113.9082,109.4,PC
37.3702,-113.9086,116.7,PC
37.3701,-113.9091,126.8,PC
37.3701,-113.9096,128.6,PC
37.3701,-113.9101,116.4,PC
37.3701,-113.9105,103.9,PC
37.3701,-113.911,102.1,PC
37.3701,-113.9115,97.5,PC
37.3701,-113.912,93.6,PC
37.3701,-113.9124,97.8,PC
37.3701,-113.9129,92.4,PC
37.3701,-113.9134,76.5,PC
37.3701,-113.9139,60.4,PC
37.3701,-113.9143,54.6,PC
37.37,-113.9148,57.3,PC
37.37,-113.9153,65.5,PC
37.37,-113.9158,75.6,PC
37.37,-113.9162,84.1,PC
37.37,-113.9167,91.7,PC
37.37,-113.9172,103.6,PC
37.37,-113.9177,107.6,PC
37.37,-113.9181,109.1,PC
37.37,-113.9186,111.6,PC
37.37,-113.9191,110.3,PC
37.37,-113.9196,104.9,PC
37.3699,-113.92,107.3,PC
37.3699,-113.9205,109.7,PC
37.3699,-113.921,107.6,PC
37.3699,-113.9215,98.5,PC
37.3699,-113.9219,89.0,PC
37.3699,-113.9224,82.6,PC
37.3699,-113.9229,83.2,PC
37.3699,-113.9234,93.0,PC
37.3699,-113.9238,106.1,PC
37.3699,-113.9243,116.1,PC
37.3699,-113.9248,127.4,PC
37.3698,-113.9253,130.5,PC
37.3698,-113.9257,115.2,PC
37.3698,-113.9262,103.0,PC
37.3698,-113.9267,94.8,PC
37.3698,-113.9272,94.2,PC
37.3698,-113.9276,94.5,PC
37.3698,-113.9281,99.1,PC
37.3698,-113.9286,105.8,PC
37.3698,-113.9291,116.1,PC
37.3698,-113.9295,130.1,PC
37.3698,-113.93,130.8,PC
37.3697,-113.9305,119.5,PC
37.3697,-113.931,115.8,PC
37.3697,-113.9314,112.8,PC
37.3697,-113.9319,111.6,PC
37.3697,-113.9324,119.5,PC
37.3697,-113.9329,131.1,PC
37.3697,-113.9333,144.5,PC
37.3697,-113.9338,165.8,PC
37.3697,-113.9343,168.2,PC
37.3697,-113.9348,164.9,PC
37.3697,-113.9352,146.3,PC
37.3696,-113.9357,138.1,PC
37.3696,-113.9362,132.0,PC
37.3696,-113.9367,131.7,PC
37.3696,-113.9371,131.4,PC
37.3696,-113.9376,117.7,PC
37.3696,-113.9381,107.0,PC
37.3696,-113.9386,100.0,PC
37.3696,-113.939,95.7,PC
37.3696,-113.9395,96.3,PC
37.3696,-113.94,94.2,PC
37.3696,-113.9405,97.2,PC
37.3696,-113.9409,103.6,PC
37.3695,-113.9414,109.4,PC
37.3695,-113.9419,114.0,PC
37.3695,-113.9424,108.5,PC
37.3695,-113.9428,92.7,PC
37.3695,-113.9433,79.2,PC
37.3695,-113.9438,74.4,PC
37.3695,-113.9443,79.6,PC
37.3695,-113.9447,79.2,PC
37.3695,-113.9452,69.8,PC
37.3695,-113.9457,68.9,PC
37.3695,-113.9462,68.0,PC
37.3694,-113.9466,81.1,PC
37.3694,-113.9471,94.5,PC
37.3694,-113.9476,107.6,PC
37.3694,-113.9481,113.7,PC
37.3694,-113.9485,123.4,PC
37.3694,-113.949,131.1,PC
37.3694,-113.9495,127.7,PC
37.3694,-113.95,122.2,PC
37.3694,-113.9504,128.0,PC
37.3694,-113.9509,130.8,PC
37.3694,-113.9514,133.5,PC
37.3693,-113.9519,141.7,PC
37.3693,-113.9523,138.7,PC
37.3693,-113.9528,128.9,PC
37.3693,-113.9533,119.8,PC
37.3693,-113.9538,118.9,PC
37.3693,-113.9542,116.7,PC
37.3693,-113.9547,117.3,PC
37.3693,-113.9552,117.0,PC
37.3693,-113.9557,111.6,PC
37.3693,-113.9561,104.9,PC
37.3693,-113.9566,103.0,TVU
37.3692,-113.9571,98.8,TVU
37.3692,-113.9576,89.6,TVU
37.3692,-113.958,88.7,TVU
37.3692,-113.9585,93.6,TVU
37.3692,-113.959,88.4,TVU
37.3692,-113.9595,83.5,TVU
37.3692,-113.9599,86.6,TVU
37.3692,-113.9604,92.0,TVU
37.3692,-113.9609,96.0,TVU
37.3692,-113.9614,102.4,TVU
37.3692,-113.9618,106.1,TVU
37.3691,-113.9623,105.8,TVU
37.3691,-113.9628,101.2,TVU
37.3691,-113.9633,94.8,TVU
37.3691,-113.9637,89.9,TVU
37.3691,-113.9642,84.1,TVU
37.3691,-113.9647,78.9,TVU
37.3691,-113.9652,74.4,TVU
37.3691,-113.9656,80.8,TVU
37.3691,-113.9661,82.3,TVU
37.3691,-113.9666,78.9,TVU
37.3691,-113.9671,82.6,TVU
37.3691,-113.9675,83.2,TVU
37.369,-113.968,81.7,TVU
37.369,-113.9685,76.5,TVU
37.369,-113.969,73.5,TVU
37.369,-113.9694,74.1,TVU
37.369,-113.9699,70.4,TVU
37.369,-113.9704,68.0,TVU
37.369,-113.9709,70.1,TVU
37.369,-113.9713,69.8,TVU
37.369,-113.9718,77.7,TVU
37.369,-113.9723,80.5,TVU
37.369,-113.9728,85.6,TVU
37.3689,-113.9732,86.6,TVU
37.3689,-113.9737,82.0,TVU
37.3689,-113.9742,78.0,TVU
37.3689,-113.9747,93.3,TVU
37.3689,-113.9751,111.9,TVU
37.3689,-113.9756,124.1,TVU
37.3689,-113.9761,131.4,TVU
37.3689,-113.9766,136.6,TVU
37.3689,-113.977,135.0,TVU
37.3689,-113.9775,135.0,TVU
37.3689,-113.978,139.0,TVU
37.3688,-113.9785,139.0,TVU
37.3688,-113.9789,143.6,TVU
37.3688,-113.9794,142.0,TVU
37.3688,-113.9799,139.9,TVU
37.3688,-113.9804,140.5,TVU
37.3688,-113.9808,138.1,TVU
37.3688,-113.9813,137.8,TVU
37.3688,-113.9818,138.7,TVU
37.3688,-113.9823,126.5,TVU
37.3688,-113.9827,114.0,TVU
37.3688,-113.9832,119.8,TVU
37.3687,-113.9837,118.0,TVU
37.3687,-113.9842,109.7,TVU
37.3687,-113.9846,99.1,TVU
37.3687,-113.9851,99.4,TVU
37.3687,-113.9856,106.4,TVU
37.3687,-113.9861,114.3,TVU
37.3687,-113.9865,116.1,TVU
37.3687,-113.987,115.8,TVU
37.3687,-113.9875,119.2,TVU
37.3687,-113.988,125.6,TVU
37.3687,-113.9884,117.0,TVU
37.3686,-113.9889,101.5,TVU
37.3686,-113.9894,98.5,TVU
37.3686,-113.9899,109.4,TVU
37.3686,-113.9903,124.1,TVU
37.3686,-113.9908,139.6,TVU
37.3686,-113.9913,158.8,TVU
37.3686,-113.9918,167.6,TVU
37.3686,-113.9922,161.2,TVU
37.3686,-113.9927,153.6,TVU
37.3686,-113.9932,162.5,TVU
37.3686,-113.9937,167.6,TVU
37.3686,-113.9941,182.0,TVU
37.3685,-113.9946,174.3,TVU
37.3685,-113.9951,177.1,TVU
37.3685,-113.9956,190.2,TVU
37.3685,-113.996,202.4,ZNA
37.3685,-113.9965,196.6,ZNA
37.3685,-113.997,183.8,ZNA
37.3685,-113.9975,183.8,ZNA
37.3685,-113.9979,210.9,ZNA
37.3685,-113.9984,228.6,ZNA
37.3685,-113.9989,203.6,ZNA
37.3685,-113.9994,185.9,ZNA
37.3684,-113.9999,166.4,ZNA
37.3684,-114.0003,143.6,ZNA
37.3684,-114.0008,130.1,ZNA
37.3684,-114.0013,119.2,ZNA
37.3684,-114.0017,105.2,ZNA
37.3684,-114.0022,99.1,ZNA
37.3684,-114.0027,86.6,ZNA
37.3684,-114.0032,80.2,ZNA
37.3684,-114.0031,76.8,ZNA
37.3684,-114.0036,84.4,ZNA
37.3684,-114.0041,84.1,ZNA
37.3684,-114.0045,80.8,ZNA
37.4146,-111.9751,138.1,ZNA
37.4146,-111.9755,137.8,ZNA
37.4146,-111.9758,143.6,ZNA
37.4146,-111.9762,138.7,ZNA
37.4145,-111.9769,141.4,ZNA
37.4145,-111.9773,146.3,ZNA
37.4145,-111.9777,142.0,ZNA
37.4145,-111.978,148.1,ZNA
37.4145,-111.9784,169.5,ZNA
37.4145,-111.9788,182.0,ZNA
37.4145,-111.9791,160.6,ZNA
37.4144,-111.9795,160.0,ZNA
37.4144,-111.9798,145.4,ZNA
37.4144,-111.9802,143.3,ZNA
37.4144,-111.9806,144.2,ZNA
37.4144,-111.9809,143.0,ZNA
37.4144,-111.9813,145.7,ZNA
37.4144,-111.9816,166.4,ZNA
37.4144,-111.982,169.5,ZNA
37.4144,-111.9824,163.7,ZNA
37.4143,-111.9827,158.8,ZNA
37.4143,-111.9831,145.7,ZNA
37.4143,-111.9835,141.1,ZNA
37.4143,-111.9838,140.8,ZNA
37.4143,-111.9842,137.5,ZNA
37.4143,-111.9845,134.1,ZNA
37.4143,-111.9849,128.6,ZNA
37.4143,-111.9853,123.4,ZNA
37.4143,-111.9856,117.7,ZNA
37.4142,-111.986,112.2,ZNA
37.4142,-111.9864,111.9,ZNA
37.4142,-111.9867,108.5,ZNA
37.4142,-111.9871,107.6,ZNA
37.4142,-111.9874,106.4,ZNA
37.4142,-111.9878,104.2,ZNA
37.4142,-111.9882,102.1,ZNA
37.4142,-111.9885,99.7,ZNA
37.4142,-111.9889,100.6,ZNA
37.4141,-111.9892,98.8,ZNA
37.4141,-111.9896,99.4,ZNA
37.4141,-111.99,100.3,ZNA
37.4141,-111.9903,102.1,ZNA
37.4141,-111.9907,98.1,ZNA
37.4141,-111.9911,96.9,ZNA
37.4141,-111.9914,100.3,ZNA
37.4141,-111.9918,100.9,ZNA
37.4141,-111.9921,98.1,ZNA
37.414,-111.9925,94.8,ZNA
37.414,-111.9929,94.8,ZNA
37.414,-111.9932,94.2,ZNA
37.414,-111.9936,95.7,ZNA
37.414,-111.994,93.0,ZNA
37.414,-111.9943,94.2,ZNA
37.414,-111.9947,96.9,ZNA
37.414,-111.995,96.6,ZNA
37.414,-111.9954,98.1,ZNA
37.4139,-111.9958,96.9,ZNA
37.4139,-111.9961,94.2,ZNA
37.4139,-111.9965,92.4,ZNA
37.4139,-111.9968,90.5,ZNA
37.4139,-111.9972,89.9,ZNA
37.4139,-111.9976,86.0,ZNA
37.4139,-111.9979,83.5,ZNA
37.4139,-111.9983,83.2,ZNA
37.4139,-111.9987,82.3,ZNA
37.4138,-111.999,88.7,ZNA
37.4138,-111.9994,93.9,ZNA
37.4138,-111.9997,98.8,ZNA
37.4138,-112.0001,92.7,ZNA
37.4138,-112.0005,90.5,ZNA
37.4138,-112.0008,90.2,ZNA
37.4138,-112.0012,93.9,ZNA
37.4138,-112.0015,96.9,ZNA
37.4138,-112.0019,92.7,ZNA
37.4137,-112.0023,96.3,ZNA
37.4137,-112.0026,99.7,ZNA
37.4137,-112.003,100.6,ZNA
37.4137,-112.0034,99.7,ZNA
37.4137,-112.0037,111.9,ZNA
37.4137,-112.0041,109.7,ZNA
37.4137,-112.0044,114.9,JNA
37.4137,-112.0048,127.7,JNA
37.4136,-112.0052,183.2,JNA
37.4136,-112.0055,201.5,JNA
37.4136,-112.0059,221.9,JNA
37.4136,-112.0063,220.4,JNA
37.4136,-112.0066,208.5,JNA
37.4136,-112.007,215.5,JNA
37.4136,-112.0073,221.3,JNA
37.4136,-112.0077,221.0,JNA
37.4136,-112.0081,217.9,JNA
37.4135,-112.0084,199.0,JNA
37.4135,-112.0088,188.4,JNA
37.4135,-112.0091,183.2,JNA
37.4135,-112.0095,185.3,JNA
37.4135,-112.0099,192.6,JNA
37.4135,-112.0102,189.6,JNA
37.4135,-112.0106,183.8,JNA
37.4135,-112.011,182.6,JNA
37.4135,-112.0113,192.0,JNA
37.4134,-112.0117,192.0,JNA
37.4134,-112.012,192.0,JNA
37.4134,-112.0124,190.2,JNA
37.4134,-112.0128,184.7,JNA
37.4134,-112.0131,175.3,JNA
37.4134,-112.0135,180.1,JNA
37.4134,-112.0139,192.9,JNA
37.4134,-112.0142,193.5,JNA
37.4134,-112.0146,195.4,JNA
37.4133,-112.0149,187.1,JNA
37.4133,-112.0153,187.1,JNA
37.4133,-112.0157,180.7,JNA
37.4133,-112.016,186.5,JNA
37.4133,-112.0164,183.8,JNA
37.4133,-112.0167,190.8,JNA
37.4133,-112.0171,191.4,JNA
37.4133,-112.0175,187.1,JNA
37.4133,-112.0178,189.6,JNA
37.4132,-112.0182,186.5,JNA
37.4132,-112.0186,200.3,JNA
37.4132,-112.0189,192.0,JNA
37.4132,-112.0193,196.6,JNA
37.4132,-112.0196,199.6,JNA
37.4132,-112.02,195.4,JNA
37.4132,-112.0204,197.2,JNA
37.4132,-112.0207,197.8,JNA
37.4132,-112.0211,190.8,JNA
37.4131,-112.0215,197.8,JNA
37.4131,-112.0218,190.2,JNA
37.4131,-112.0222,195.4,JNA
37.4131,-112.0225,202.4,JNA
37.4131,-112.0229,216.7,JNA
37.4131,-112.0233,213.1,JNA
37.4131,-112.0236,217.3,JNA
37.4131,-112.024,210.3,JNA
37.4131,-112.0243,204.8,JNA
37.413,-112.0247,213.1,JNA
37.413,-112.0251,220.4,JNA
37.413,-112.0254,228.6,JNA
37.413,-112.0258,216.7,JNA
37.413,-112.0262,223.7,JNA
37.413,-112.0265,216.7,JNA
37.413,-112.0269,189.0,JNA
37.413,-112.0272,168.2,JNA
37.413,-112.0276,156.4,JNA
37.4129,-112.028,154.2,JNA
37.4129,-112.0283,163.1,JNA
37.4129,-112.0287,146.3,JNA
37.4129,-112.0291,140.8,JNA
37.4129,-112.0294,146.9,JNA
37.4129,-112.0298,171.9,JNA
37.4129,-112.0301,170.7,JNA
37.4129,-112.0305,187.1,JNA
37.4129,-112.0309,189.6,JNA
37.4128,-112.0312,197.8,JNA
37.4128,-112.0316,214.3,JNA
37.4128,-112.0319,217.9,JNA
37.4128,-112.0323,220.4,JNA
37.4128,-112.0327,231.3,JNA
37.4128,-112.033,246.3,JNA
37.4128,-112.0334,249.6,JNA
37.4128,-112.0338,255.7,JNA
37.4127,-112.0341,292.3,JNA
37.4127,-112.0345,308.8,JNA
37.4127,-112.0348,305.7,JNA
37.4127,-112.0352,306.3,JNA
37.4127,-112.0356,253.3,JNA
37.4127,-112.0359,195.4,JNA
37.4127,-112.0363,174.7,JNA
37.4127,-112.0366,180.1,JNA
37.4127,-112.037,181.4,JNA
37.4126,-112.0374,180.1,JNA
37.4126,-112.0377,178.9,JNA
37.4126,-112.0381,180.7,JNA
37.4126,-112.0385,192.0,JNA
37.4126,-112.0388,189.0,JNA
37.4126,-112.0392,197.8,JNA
37.4126,-112.0395,203.6,JNA
37.4126,-112.0399,209.7,JNA
37.4126,-112.0403,206.0,JNA
37.4125,-112.0406,220.4,JNA
37.4125,-112.041,239.3,JNA
37.4125,-112.0414,278.0,JNA
37.4125,-112.0417,264.0,JNA
37.4125,-112.0421,271.0,JNA
37.4125,-112.0424,276.5,JNA
37.4125,-112.0428,284.1,JNA
37.4125,-112.0432,277.1,JNA
37.4125,-112.0435,279.2,JNA
37.4124,-112.0439,286.5,JNA
37.4124,-112.0442,276.5,JNA
37.4124,-112.0446,267.6,JNA
37.4124,-112.045,235.0,JNA
37.4124,-112.0453,235.0,JNA
37.4124,-112.0457,239.9,JNA
37.4124,-112.0461,246.3,JNA
37.4124,-112.0464,243.2,JNA
37.4124,-112.0468,229.8,JNA
37.4123,-112.0471,213.1,JNA
37.4123,-112.0475,206.0,JNA
37.4123,-112.0479,211.8,JNA
37.4123,-112.0482,214.3,JNA
37.4123,-112.0486,206.0,JNA
37.4123,-112.049,220.4,JNA
37.4123,-112.0493,206.0,JNA
37.4123,-112.0497,216.7,JNA
37.4123,-112.05,207.9,JNA
37.4122,-112.0504,210.9,JNA
37.4122,-112.0508,196.0,JNA
37.4122,-112.0511,199.0,JNA
37.4122,-112.0515,194.2,JNA
37.4122,-112.0518,168.2,JNA
37.4122,-112.0522,120.7,JNA
37.4122,-112.0526,117.7,JNA
37.4122,-112.0529,111.9,JNA
37.4122,-112.0533,96.3,JNA
37.4121,-112.0537,89.0,JNA
37.4121,-112.054,90.2,JNA
37.4121,-112.0544,95.7,JNA
37.4121,-112.0547,108.5,JNA
37.4121,-112.0551,123.1,JNA
37.4121,-112.0555,162.5,JNA
37.4121,-112.0558,189.6,JNA
37.4121,-112.0562,184.7,JNA
37.4121,-112.0566,139.3,JNA
37.412,-112.0569,91.4,JNA
37.412,-112.0573,58.2,JNA
37.412,-112.0576,57.6,JCA
37.412,-112.058,59.4,JCA
37.412,-112.0584,63.1,JCA
37.412,-112.0587,63.1,JCA
37.412,-112.0591,68.9,JCA
37.412,-112.0594,71.3,JCA
37.4119,-112.0598,68.0,JCA
37.4119,-112.0602,64.6,JCA
37.4119,-112.0605,66.8,JCA
37.4119,-112.0609,68.9,JCA
37.4119,-112.0613,71.6,JCA
37.4119,-112.0616,69.5,JCA
37.4119,-112.062,64.9,JCA
37.4119,-112.0623,56.4,JCA
37.4119,-112.0627,55.5,JCA
37.4118,-112.0631,60.0,JCA
37.4118,-112.0634,66.8,JCA
37.4118,-112.0638,79.6,JCA
37.4118,-112.0641,86.3,JCA
37.4118,-112.0645,86.6,JCA
37.4118,-112.0649,77.1,JCA
37.4118,-112.0652,77.4,JCA
37.4118,-112.0656,75.9,JCA
37.4118,-112.066,68.0,JCA
37.4117,-112.0663,68.0,JCA
37.4117,-112.0667,73.5,JCA
37.4117,-112.067,82.9,JCA
37.4117,-112.0674,92.0,JCA
37.4117,-112.0678,49.7,JCA
37.4117,-112.0681,66.1,JCA
37.4117,-112.0685,67.4,JCA
37.4117,-112.0689,70.4,JNA
37.4117,-112.0692,67.1,JNA
37.4116,-112.0696,61.6,JNA
37.4116,-112.07,56.7,JNA
37.4116,-112.0705,65.5,JNA
