X,Y,Measurement
-9999.9,TVQ,-186.5
-9999.9,TVQ,-154.4
-9999.9,TVQ,-149.0
-9999.9,TVQ,-165.2
-9999.9,TVQ,-186.9
-9999.9,TVQ,-222.1
-9999.9,TVQ,-248.7
-9999.9,TVQ,-272.4
-9999.9,TVQ,-284.7
-9999.9,TVQ,-260.7
-9999.9,TVQ,-216.0
-9999.9,TVQ,-166.3
-9999.9,TVQ,-128.9
-9999.9,TVQ,-99.6
-9999.9,TVQ,-81.1
-9999.9,TVQ,-73.1
-9999.9,TVQ,-70.9
-9999.9,TVQ,-77.8
-9999.9,TVQ,-91.7
-9999.9,TVQ,-137.7
-9999.9,TVQ,-154.4
-9999.9,TVQ,-167.3
-9999.9,TVQ,-181.1
-9999.9,TVQ,-194.6
-9999.9,TVQ,-208.0
-9999.9,TVQ,-232.0
-9999.9,TVQ,-253.3
-9999.9,TVQ,-270.3
-9999.9,TVQ,-276.0
-9999.9,TVQ,-289.5
-9999.9,TVQ,-312.5
-9999.9,TVQ,-329.5
-9999.9,TVQ,-350.9
-9999.9,TVQ,-375.7
-9999.9,TVQ,-388.7
-9999.9,TVQ,-402.3
-9999.9,TVQ,-425.5
-9999.9,TVQ,-441.9
-9999.9,TVQ,-458.2
-9999.9,TVQ,-502.5
-9999.9,TVQ,-496.7
-9999.9,TVQ,-468.7
-9999.9,TVQ,-447.9
-9999.9,TVQ,-429.2
-9999.9,TVQ,-407.6
-9999.9,TVQ,-387.3
-9999.9,TVQ,-367.5
-9999.9,TVQ,-348.0
-9999.9,TVQ,-329.9
-9999.9,TVQ,-311.7
-9999.9,TVQ,-294.4
-9999.9,TVQ,-279.0
-9999.9,TVQ,-265.7
-9999.9,TVQ,-243.8
-9999.9,TVQ,-227.6
-9999.9,TVQ,-214.2
-9999.9,TVQ,-166.7
-9999.9,TVQ,-157.3
-9999.9,TVQ,-155.0
-9999.9,TVQ,-147.6
-9999.9,TVQ,-138.6
-9999.9,TVQ,-141.1
-9999.9,TVQ,-135.8
-9999.9,TVQ,-131.3
-9999.9,TVQ,-129.1
-9999.9,TVQ,-127.2
-9999.9,TVQ,-124.0
-9999.9,TVQ,-117.5
-9999.9,TVQ,-112.6
-9999.9,TVQ,-102.3
-9999.9,TVQ,-100.8
-9999.9,TVQ,-97.8
-9999.9,TVQ,-96.6
-9999.9,TVQ,-94.2
-9999.9,TVQ,-91.8
-9999.9,TVQ,-90.8
-9999.9,TVQ,-89.1
-9999.9,TVQ,-86.0
-9999.9,TVQ,-91.9
-9999.9,TVQ,-86.8
-9999.9,TVQ,-84.0
-9999.9,TVQ,-86.2
-9999.9,TVQ,-83.1
-9999.9,TVQ,-82.2
-9999.9,TVQ,-83.7
-9999.9,TVQ,-82.1
-9999.9,TVQ,-79.6
-9999.9,TVQ,-84.3
-9999.9,TVQ,-81.7
-9999.9,TVQ,-82.7
-9999.9,TVQ,-85.4
-9999.9,TVQ,-83.5
-9999.9,TVQ,-80.6
-9999.9,TVQ,-79.7
-9999.9,TVQ,-66.9
-9999.9,TVQ,-56.8
-9999.9,TVQ,-35.2
-9999.9,TVQ,6.9
-9999.9,TVQ,48.6
-9999.9,TVQ,79.2
-9999.9,TVQ,110.8
-9999.9,TVQ,148.1
-9999.9,TVQ,174.7
-9999.9,TVQ,183.9
-9999.9,TVQ,184.4
-9999.9,TVQ,171.7
-9999.9,TVQ,130.0
-9999.9,TVQ,112.4
-9999.9,TVQ,96.4
-9999.9,TVQ,71.3
-9999.9,TVQ,53.4
-9999.9,TVQ,33.1
-9999.9,TVQ,16.1
-9999.9,TVQ,-8.4
-9999.9,TVQ,-27.9
-9999.9,TVQ,-45.2
-9999.9,TVQ,-63.5
-9999.9,TVQ,-82.6
-9999.9,TVQ,-102.4
-9999.9,TVQ,-117.9
-9999.9,TVQ,-131.5
-9999.9,TVQ,-114.2
-9999.9,TVQ,-75.9
-9999.9,TVQ,-56.7
-9999.9,TVQ,-39.2
-9999.9,TVQ,-34.4
-9999.9,TVQ,-45.0
-9999.9,TVQ,-62.2
-9999.9,TVQ,-71.0
-9999.9,TVQ,-79.4
-9999.9,TVQ,-73.8
-9999.9,TVQ,-75.5
-9999.9,TVQ,-106.8
-9999.9,TVQ,-119.3
-9999.9,TVQ,-115.5
-9999.9,TVQ,-108.3
-9999.9,TVQ,-104.4
-9999.9,TVQ,-99.1
-9999.9,TVQ,-88.6
-9999.9,TVQ,-76.4
-9999.9,TVQ,-60.4
-9999.9,TVQ,-56.8
-9999.9,TVQ,-67.6
-9999.9,TVQ,-104.4
-9999.9,TVQ,-138.3
-9999.9,TVQ,-167.2
-9999.9,QAG,-184.7
-9999.9,QAG,-186.8
-9999.9,QAG,-186.9
-9999.9,QAG,-178.1
-9999.9,QAG,-168.3
-9999.9,QAG,-154.9
-9999.9,QAG,-143.7
-9999.9,QAG,-116.7
-9999.9,QAG,-88.8
-9999.9,QAG,-67.7
-9999.9,QAG,-54.7
-9999.9,QAG,-49.2
-9999.9,QAS,-43.9
-9999.9,QAS,-38.8
-9999.9,QAS,-38.5
-9999.9,QAS,-29.2
-9999.9,QAS,-24.6
-9999.9,QAS,-15.8
-9999.9,QAS,-16.2
-9999.9,QAS,-10.7
-9999.9,QAS,-9.0
-9999.9,QAS,-7.7
-9999.9,QAS,-6.2
-9999.9,QAS,-9.5
-9999.9,QAS,-4.6
-9999.9,QAS,-4.0
-9999.9,QAS,-4.6
-9999.9,QAS,-5.7
-9999.9,QAS,-9.0
-9999.9,QAS,-10.7
-9999.9,QAS,-14.9
-9999.9,QAS,-20.8
-9999.9,QAS,-25.6
-9999.9,QAS,-28.1
-9999.9,QAS,-30.0
-9999.9,QAS,-31.2
-9999.9,QAS,-31.1
-9999.9,QAS,-35.4
-9999.9,QAS,-37.0
-9999.9,QAS,-38.0
-9999.9,QAS,-40.6
-9999.9,QAS,-40.3
-9999.9,QAS,-42.8
-9999.9,QAS,-43.6
-9999.9,QAS,-46.3
-9999.9,QAS,-45.7
-9999.9,QAS,-45.5
-9999.9,QAS,-45.8
-9999.9,QAS,-45.9
-9999.9,QAS,-46.7
-9999.9,QAS,-47.5
-9999.9,QAS,-51.0
-9999.9,QAS,-48.0
-9999.9,QAS,-51.3
-9999.9,QAS,-48.8
-9999.9,QAS,-49.0
-9999.9,QAS,-47.8
-9999.9,QAS,-50.5
-9999.9,QAS,-51.9
-9999.9,QAS,-51.0
-9999.9,QAS,-50.7
-9999.9,QAS,-53.7
-9999.9,QAS,-51.5
-9999.9,QAS,-53.2
-9999.9,QAS,-53.8
-9999.9,QAS,-54.3
-9999.9,QAS,-55.8
-9999.9,QAS,-54.2
-9999.9,QAS,-53.2
-9999.9,QAS,-54.4
-9999.9,QAS,-56.5
-9999.9,QAS,-55.3
-9999.9,QAS,-55.8
-9999.9,QAS,-57.1
-9999.9,QAS,-60.4
-9999.9,QAS,-57.2
-9999.9,QAS,-57.0
-9999.9,QAS,-61.0
-9999.9,QAS,-58.0
-9999.9,QAS,-60.9
-9999.9,QAS,-63.1
-9999.9,QAS,-64.0
-9999.9,QAS,-64.3
-9999.9,QAS,-64.5
-9999.9,QAS,-65.3
-9999.9,QAS,-66.7
-9999.9,QAS,-67.4
-9999.9,QAS,-68.3
-9999.9,QAS,-65.6
-9999.9,QAS,-67.9
-9999.9,QAS,-68.6
-9999.9,QAS,-68.8
-9999.9,QAS,-69.1
-9999.9,QAS,-72.1
-9999.9,QAS,-69.4
-9999.9,QAS,-72.2
-9999.9,QAS,-72.8
-9999.9,QAS,-72.5
-9999.9,QAS,-77.8
-9999.9,QAS,-74.2
-9999.9,QAS,-74.6
-9999.9,QAS,-79.4
-9999.9,QAS,-75.8
-9999.9,QAS,-78.4
-9999.9,QAS,-79.1
-9999.9,QAS,-81.9
-9999.9,QAS,-78.7
-9999.9,QAS,-80.1
-9999.9,QAS,-79.5
-9999.9,QAS,-83.9
-9999.9,QAS,-85.0
-9999.9,QAS,-86.0
-9999.9,QAS,-86.8
-9999.9,QAS,-85.6
-9999.9,QAS,-90.8
-9999.9,QAS,-86.9
-9999.9,QAS,-91.0
-9999.9,QAS,-86.6
-9999.9,QAS,-89.3
-9999.9,QAS,-88.2
-9999.9,QAS,-91.2
-9999.9,QAS,-95.8
-9999.9,QAS,-93.8
-9999.9,QAS,-89.8
-9999.9,QAS,-93.9
-9999.9,QAS,-92.6
-9999.9,QAS,-94.3
-9999.9,QAS,-97.7
-9999.9,QAS,-96.3
-9999.9,QAS,-95.3
-9999.9,QAS,-100.4
-9999.9,QAS,-96.8
-9999.9,QAS,-100.4
-9999.9,QAS,-100.7
-9999.9,QAS,-100.0
-9999.9,QAS,-102.6
-9999.9,QAS,-102.3
-9999.9,QAS,-101.1
-9999.9,QAS,-99.9
-9999.9,QAS,-101.5
-9999.9,QAS,-104.5
-9999.9,QAS,-103.6
-9999.9,QAS,-104.3
-9999.9,QAS,-103.8
-9999.9,QAS,-102.9
-9999.9,QAS,-102.6
-9999.9,QAS,-105.1
-9999.9,QAS,-106.7
-9999.9,QAS,-105.4
-9999.9,QAS,-105.3
-9999.9,QAS,-103.7
-9999.9,QAS,-104.3
-9999.9,QAS,-105.8
-9999.9,QAS,-104.5
-9999.9,QAS,-107.1
-9999.9,QAS,-105.6
-9999.9,QAS,-104.1
-9999.9,QAS,-105.4
-9999.9,QAS,-101.2
-9999.9,QAS,-104.0
-9999.9,QAS,-101.1
-9999.9,QAS,-102.4
-9999.9,QAS,-102.2
-9999.9,QAS,-100.5
-9999.9,QAS,-102.3
-9999.9,QAS,-104.8
-9999.9,QAS,-102.9
-9999.9,QAS,-102.6
-9999.9,QAS,-99.7
-9999.9,QAS,-99.5
-9999.9,QAS,-96.3
-9999.9,QAS,-97.4
-9999.9,QAS,-95.4
-9999.9,QAS,-95.0
-9999.9,QAS,-92.8
-9999.9,QAS,-90.9
-9999.9,QAS,-89.8
-9999.9,QAS,-92.0
-9999.9,QAS,-88.8
-9999.9,QAS,-87.2
-9999.9,QAS,-88.5
-9999.9,QAS,-84.3
-9999.9,QAS,-84.8
-9999.9,QAS,-81.2
-9999.9,QAS,-79.1
-9999.9,QAS,-75.9
-9999.9,QAS,-75.2
-9999.9,QAS,-73.5
-9999.9,QAS,-73.8
-9999.9,QAS,-72.9
-9999.9,QAS,-70.1
-9999.9,QAS,-71.7
-9999.9,QAS,-70.4
-9999.9,QAS,-67.7
-9999.9,QAS,-66.6
-9999.9,QAS,-65.1
-9999.9,QAS,-65.9
-9999.9,QAS,-65.9
-9999.9,QAS,-61.5
-9999.9,QAS,-65.3
-9999.9,QAS,-62.8
-9999.9,QAS,-62.1
-9999.9,QAS,-62.7
-9999.9,QAS,-60.9
-9999.9,QAS,-64.8
-9999.9,QAS,-67.1
-9999.9,QAS,-67.6
-9999.9,QAS,-66.7
-9999.9,QAS,-66.7
-9999.9,QAS,-70.2
-9999.9,QAS,-71.2
-9999.9,QAS,-76.3
-9999.9,QAS,-78.1
-9999.9,QAS,-77.6
-9999.9,QAS,-79.9
-9999.9,QAS,-83.0
-9999.9,QAS,-86.5
-9999.9,QAS,-87.8
-9999.9,QAS,-89.8
-9999.9,QAS,-94.1
-9999.9,QAS,-96.7
-9999.9,QAS,-97.7
-9999.9,QAS,-98.0
-9999.9,QAS,-98.9
-9999.9,QAS,-101.5
-9999.9,QAS,-103.1
-9999.9,QAS,-104.2
-9999.9,QAS,-105.0
-9999.9,QAS,-108.9
-9999.9,QAS,-104.5
-9999.9,QAS,-110.7
-9999.9,QAS,-108.7
-9999.9,QAS,-111.0
-9999.9,QAS,-109.7
-9999.9,QAS,-107.6
-9999.9,QAS,-109.6
-9999.9,QAS,-109.4
-9999.9,QAS,-108.4
-9999.9,QAS,-108.5
-9999.9,QAS,-111.6
-9999.9,QAS,-111.8
-9999.9,QAS,-115.5
-9999.9,QAS,-109.7
-9999.9,QAS,-114.3
-9999.9,QAS,-111.5
-9999.9,QAS,-112.7
-9999.9,QAS,-112.0
-9999.9,QAS,-113.0
-9999.9,QAS,-112.6
-9999.9,QAS,-109.6
-9999.9,QAS,-109.9
-9999.9,QAS,-113.6
-9999.9,QAS,-115.1
-9999.9,QAS,-110.9
-9999.9,QAS,-110.4
-9999.9,QAS,-109.4
-9999.9,QAS,-111.1
-9999.9,QAS,-109.0
-9999.9,QAS,-110.4
-9999.9,QAS,-108.2
-9999.9,QAS,-106.2
-9999.9,QAS,-105.2
-9999.9,QDS,-106.5
-9999.9,QDS,-100.8
-9999.9,QDS,-103.4
-9999.9,QDS,-101.0
-9999.9,QDS,-103.6
-9999.9,QDS,-101.4
-9999.9,QDS,-98.7
-9999.9,QDS,-97.1
-9999.9,QDS,-95.5
-9999.9,QDS,-93.1
-9999.9,QDS,-92.4
-9999.9,QDS,-91.4
-9999.9,QDS,-88.5
-9999.9,QDS,-88.5
-9999.9,QDS,-88.3
-9999.9,QDS,-86.9
-9999.9,QDS,-85.5
-9999.9,QDS,-83.2
-9999.9,QDS,-79.1
-9999.9,QDS,-80.2
-9999.9,QDS,-77.4
-9999.9,QDS,-77.5
-9999.9,QDS,-77.2
-9999.9,QDS,-75.5
-9999.9,QDS,-75.2
-9999.9,QDS,-73.8
-9999.9,QDS,-74.3
-9999.9,QDS,-70.7
-9999.9,QDS,-72.9
-9999.9,QDS,-71.7
-9999.9,QDS,-70.6
-9999.9,QDS,-69.8
-9999.9,QDS,-71.6
-9999.9,QDS,-71.9
-9999.9,QDS,-68.4
-9999.9,QDS,-70.7
-9999.9,QDS,-69.0
-9999.9,QLC,-71.7
-9999.9,QLC,-71.7
-9999.9,QLC,-73.3
-9999.9,QLC,-72.3
-9999.9,QLC,-74.6
-9999.9,QLC,-77.7
-9999.9,QLC,-76.2
-9999.9,QLC,-77.4
-9999.9,QLC,-78.7
-9999.9,QLC,-76.5
-9999.9,QLC,-80.1
-9999.9,QLC,-78.1
-9999.9,QLC,-81.6
-9999.9,QLC,-78.7
-9999.9,QLC,-83.6
-9999.9,QLC,-84.4
-9999.9,QLC,-84.5
-9999.9,QLC,-86.5
-9999.9,QLC,-85.0
-9999.9,QLC,-84.4
-9999.9,QLC,-91.8
-9999.9,QLC,-88.7
-9999.9,QLC,-89.7
-9999.9,QLC,-91.2
-9999.9,QLC,-92.4
-9999.9,QLC,-89.1
-9999.9,QLC,-92.6
-9999.9,QLC,-89.3
-9999.9,QLC,-91.1
-9999.9,QLC,-91.7
-9999.9,QLC,-90.7
-9999.9,QLC,-91.9
-9999.9,QLC,-94.2
-9999.9,QLC,-91.0
-9999.9,QLC,-91.1
-9999.9,QLC,-90.6
-9999.9,QLC,-85.6
-9999.9,QLC,-87.9
-9999.9,QLC,-89.4
-9999.9,QLC,-86.1
-9999.9,QLC,-87.5
-9999.9,QLC,-84.8
-9999.9,QLC,-82.4
-9999.9,QLC,-80.9
-9999.9,QDS,-78.5
-9999.9,QDS,-78.3
-9999.9,QDS,-74.7
-9999.9,QDS,-68.9
-9999.9,QDS,-65.3
-9999.9,QDS,-63.4
-9999.9,QDS,-58.7
-9999.9,QDS,-54.7
-9999.9,QDS,-46.5
-9999.9,QDS,-39.7
-9999.9,QDS,-34.8
-9999.9,QDS,-23.8
-9999.9,QDS,-18.9
-9999.9,QDS,-9.9
-9999.9,QDS,2.0
-9999.9,QDS,14.3
-9999.9,QDS,22.5
-9999.9,QDS,37.2
-9999.9,QDS,50.1
-9999.9,QDS,57.5
-9999.9,QLC,73.9
-9999.9,QLC,85.7
-9999.9,QLC,97.6
-9999.9,QLC,109.3
-9999.9,QLC,112.6
-9999.9,QLC,122.9
-9999.9,QLC,124.7
-9999.9,QLC,124.4
-9999.9,QLC,130.9
-9999.9,QLC,129.9
-9999.9,QLC,134.4
-9999.9,QLC,134.1
-9999.9,QLC,130.0
-9999.9,QLC,132.2
-9999.9,QLC,131.8
-9999.9,QLC,130.7
-9999.9,QLC,130.2
-9999.9,QLC,131.5
-9999.9,QLC,128.7
-9999.9,QLC,123.1
-9999.9,QLC,115.6
-9999.9,QLC,116.3
-9999.9,QLC,109.5
-9999.9,QLC,103.3
-9999.9,QLC,97.7
-9999.9,QLC,95.7
-9999.9,QLC,93.0
-9999.9,QLC,89.2
-9999.9,QLC,88.1
-9999.9,QLC,82.7
-9999.9,QLC,74.4
-9999.9,QLC,67.1
-9999.9,QLC,54.4
-9999.9,QLC,32.8
-9999.9,QLC,11.1
-9999.9,QLC,-9.3
-9999.9,QLC,-32.1
-9999.9,QLC,-50.8
-9999.9,QLC,-63.2
-9999.9,QLC,-77.5
-9999.9,QLC,-86.8
-9999.9,QLC,-89.1
-9999.9,QLC,-86.9
-9999.9,QLC,-81.9
-9999.9,QLC,-72.7
-9999.9,QLC,-63.8
-9999.9,QLC,-62.0
-9999.9,QLC,-62.1
-9999.9,QLC,-63.5
-9999.9,QLC,-69.7
-9999.9,QLC,-81.2
-9999.9,QLC,-86.7
-9999.9,QLC,-95.0
-9999.9,QLC,-98.8
-9999.9,QLC,-103.7
-9999.9,QLC,-109.8
-9999.9,QLC,-116.1
-9999.9,QLC,-115.6
-9999.9,QLC,-120.4
-9999.9,QLC,-116.0
-9999.9,QLC,-109.0
-9999.9,QLC,-97.2
-9999.9,QLC,-89.8
-9999.9,QLC,-82.1
-9999.9,QLC,-75.8
-9999.9,QLC,-71.8
-9999.9,QLC,-66.1
-9999.9,QLC,-61.0
-9999.9,QLC,-64.8
-9999.9,QLC,-66.4
-9999.9,QLC,-68.2
-9999.9,QLC,-71.9
-9999.9,QLC,-69.0
-9999.9,QLC,-67.8
-9999.9,QLC,-70.5
-9999.9,QLC,-70.5
-9999.9,QLC,-63.5
-9999.9,QLC,-62.6
-9999.9,QLC,-57.4
-9999.9,QLC,-53.6
-9999.9,QLC,-48.7
-9999.9,QLC,-41.5
-9999.9,QLC,-33.3
-9999.9,QLC,-32.1
-9999.9,QLC,-24.4
-9999.9,QLC,-17.1
-9999.9,QLC,-12.9
-9999.9,QLC,-13.0
-9999.9,QLC,-12.0
-9999.9,QLC,-14.8
-9999.9,QLC,-13.6
-9999.9,QLC,-11.0
-9999.9,QLC,-14.3
-9999.9,QLC,-13.5
-9999.9,QLC,-14.2
-9999.9,QLC,-13.1
-9999.9,QLC,-14.4
-9999.9,QLC,-15.5
-9999.9,QLC,-23.3
-9999.9,QLC,-20.3
-9999.9,QAS,-22.5
-9999.9,QAS,-25.1
-9999.9,QAS,-28.0
-9999.9,QAS,-20.7
-9999.9,QAS,-22.4
-9999.9,QAS,-26.3
-9999.9,QAS,-28.0
-9999.9,QAS,-26.6
-9999.9,QAS,-28.0
-9999.9,QAS,-27.6
-9999.9,QAS,-31.1
-9999.9,QAS,-33.9
-9999.9,QAS,-36.3
-9999.9,QAS,-39.2
-9999.9,QAS,-43.0
-9999.9,QAS,-44.0
-9999.9,QAS,-48.7
-9999.9,QAS,-55.3
-9999.9,QAS,-57.5
-9999.9,QAS,-58.8
-9999.9,QAS,-64.2
-9999.9,QAS,-69.5
-9999.9,QDS,-70.3
-9999.9,QDS,-77.8
-9999.9,QDS,-77.8
-9999.9,QDS,-87.0
-9999.9,QDS,-86.6
-9999.9,QDS,-93.4
-9999.9,QDS,-96.7
-9999.9,QDS,-99.6
-9999.9,QDS,-99.9
-9999.9,QDS,-102.0
-9999.9,QDS,-104.3
-9999.9,QDS,-104.7
-9999.9,QDS,-107.2
-9999.9,QDS,-106.0
-9999.9,QDS,-108.0
-9999.9,QDS,-102.4
-9999.9,QDS,-104.0
-9999.9,QDS,-101.8
-9999.9,QDS,-101.2
-9999.9,QDS,-101.4
-9999.9,QDS,-96.4
-9999.9,QDS,-92.2
-9999.9,QDS,-93.0
-9999.9,QDS,-85.0
-9999.9,QDS,-83.3
-9999.9,QDS,-80.5
-9999.9,QDS,-78.6
-9999.9,QDS,-75.9
-9999.9,QDS,-77.4
-9999.9,QDS,-73.7
-9999.9,QDS,-68.2
-9999.9,QDS,-65.6
-9999.9,QDS,-64.8
-9999.9,QDS,-59.8
-9999.9,QDS,-56.1
-9999.9,QDS,-51.2
-9999.9,QDS,-49.7
-9999.9,QDS,-45.8
-9999.9,QDS,-41.8
-9999.9,QDS,-35.6
-9999.9,QDS,-33.2
-9999.9,QDS,-26.4
-9999.9,QDS,-23.7
-9999.9,QDS,-17.5
-9999.9,QAS,-10.2
-9999.9,QAS,-6.2
-9999.9,QAS,-0.8
-9999.9,QAS,5.0
-9999.9,QAS,13.7
-9999.9,QAS,17.4
-9999.9,QAS,27.5
-9999.9,QAS,34.2
-9999.9,QAS,41.4
-9999.9,QAS,48.4
-9999.9,QAS,56.6
-9999.9,QAS,68.1
-9999.9,QAS,81.4
-9999.9,QAS,87.1
-9999.9,QAS,99.9
-9999.9,QAS,110.6
-9999.9,QAS,126.5
-9999.9,QAS,138.8
-9999.9,QAS,150.4
-9999.9,QAS,162.8
-9999.9,QAS,177.6
-9999.9,QAS,184.4
-9999.9,QAS,193.4
-9999.9,QAS,200.0
-9999.9,QAS,204.7
-9999.9,QAS,210.7
-9999.9,QAS,214.6
-9999.9,QAS,214.6
-9999.9,QAS,221.6
-9999.9,QAS,221.6
-9999.9,QAS,225.3
-9999.9,QAS,225.0
-9999.9,QAS,227.3
-9999.9,QAG,230.0
-9999.9,QAG,228.2
-9999.9,QAG,228.9
-9999.9,QAG,223.9
-9999.9,QAG,222.4
-9999.9,QAG,217.1
-9999.9,QAG,213.5
-9999.9,QAG,212.7
-9999.9,QAG,208.6
-9999.9,QAG,208.1
-9999.9,QAG,204.9
-9999.9,QAG,196.8
-9999.9,QAG,195.9
-9999.9,QAG,191.6
-9999.9,QAG,189.0
-9999.9,QAG,183.6
-9999.9,QAG,184.5
-9999.9,QAG,178.0
-9999.9,QAG,170.2
-9999.9,QAG,162.2
-9999.9,QAG,154.4
-9999.9,QAG,141.6
-9999.9,QAG,129.2
-9999.9,QAG,117.2
-9999.9,QAG,108.2
-9999.9,QAG,103.2
-9999.9,QAG,94.2
-9999.9,QAG,95.9
-9999.9,QAG,93.8
-9999.9,QAG,94.9
-9999.9,QAG,96.4
-9999.9,QAG,95.6
-9999.9,QAG,96.2
-9999.9,QAG,96.4
-9999.9,QAG,98.6
-9999.9,QAG,98.7
-9999.9,QAG,97.2
-9999.9,QAG,95.7
-9999.9,QAG,101.8
-9999.9,QAG,103.4
-9999.9,QAG,106.7
-9999.9,QAG,109.9
-9999.9,QAG,113.3
-9999.9,QAG,116.8
-9999.9,QAG,123.0
-9999.9,QAG,123.9
-9999.9,QAG,127.1
-9999.9,QAG,125.7
-9999.9,QAG,126.1
-9999.9,QAG,121.6
-9999.9,QAG,113.0
-9999.9,QAG,107.2
-9999.9,QAG,101.8
-9999.9,QAG,93.0
-9999.9,QAG,87.7
-9999.9,QAG,87.5
-9999.9,QAG,80.9
-9999.9,QAG,73.5
-9999.9,QAG,69.2
-9999.9,QAG,66.4
-9999.9,QAG,66.2
-9999.9,QAG,64.4
-9999.9,QAG,63.6
-9999.9,QAG,65.6
-9999.9,QAG,67.1
-9999.9,QAG,70.3
-9999.9,QAG,74.3
-9999.9,QAG,77.5
-9999.9,QAG,86.5
-9999.9,QAG,84.7
-9999.9,QAG,87.9
-9999.9,QAG,90.9
-9999.9,QAG,93.1
-9999.9,QAG,92.2
-9999.9,QAG,87.4
-9999.9,QAG,87.4
-9999.9,QAG,86.6
-9999.9,QAG,83.2
-9999.9,QAG,84.9
-9999.9,QAG,84.2
-9999.9,QAG,88.6
-9999.9,QAG,84.7
-9999.9,QAG,83.5
-9999.9,QAG,85.3
-9999.9,QAG,82.2
-9999.9,QAG,83.8
-9999.9,QAG,85.2
-9999.9,QAG,89.2
-9999.9,QAG,86.9
-9999.9,QAG,94.7
-9999.9,QAG,103.5
-9999.9,QAG,107.5
-9999.9,QAG,116.3
-9999.9,QAG,120.8
-9999.9,QAG,128.1
-9999.9,QAG,131.5
-9999.9,QAG,131.3
-9999.9,QAG,133.4
-9999.9,QAG,127.3
-9999.9,QAG,128.6
-9999.9,QAG,126.2
-9999.9,QAG,122.4
-9999.9,QAG,124.7
-9999.9,QAG,125.5
-9999.9,QAG,130.9
-9999.9,QAG,136.0
-9999.9,QAG,144.4
-9999.9,QAG,152.1
-9999.9,QAG,156.4
-9999.9,QAG,158.9
-9999.9,QAG,156.1
-9999.9,QAG,141.5
-9999.9,QAG,113.7
-9999.9,QAG,69.6
-9999.9,QAG,55.2
-9999.9,QAG,41.8
-9999.9,QAG,22.9
-9999.9,QAG,0.4
-9999.9,QAG,-23.4
-9999.9,QAG,-45.8
-9999.9,QAG,-66.3
-9999.9,QAG,-84.9
-9999.9,QAG,-100.5
-9999.9,QAG,-125.6
-9999.9,QAG,-141.4
-9999.9,QAG,-165.3
-9999.9,QAG,-152.6
-9999.9,QAG,-138.1
-9999.9,QAG,-126.9
-9999.9,QAG,-118.2
-9999.9,QAG,-116.4
-9999.9,QAG,-104.9
-9999.9,QAG,-106.1
-9999.9,QAG,-104.2
-9999.9,QAG,-108.4
-9999.9,QAG,-112.9
-9999.9,QAG,-113.6
-9999.9,QAG,-115.7
-9999.9,QAG,-116.0
-9999.9,QAG,-120.7
-9999.9,QAG,-114.7
-9999.9,QAG,-111.3
-9999.9,QAG,-105.6
-9999.9,QAG,-99.9
-9999.9,QAG,-92.6
-9999.9,QAG,-88.2
-9999.9,QAG,-82.2
-9999.9,QAG,-83.9
-9999.9,QAG,-87.5
-9999.9,QAG,-83.0
-9999.9,QAG,-85.7
-9999.9,QAG,-94.3
-9999.9,QAG,-101.1
-9999.9,QAG,-113.3
-9999.9,ZNA,-119.8
-9999.9,ZNA,-118.0
-9999.9,ZNA,-105.8
-9999.9,ZNA,-84.8
-9999.9,ZNA,-67.6
-9999.9,ZNA,-48.9
-9999.9,ZNA,-37.9
-9999.9,ZNA,-31.8
-9999.9,ZNA,-43.8
-9999.9,ZNA,-74.6
-9999.9,ZNA,-86.6
-9999.9,ZNA,-71.6
-9999.9,ZNA,-62.4
-9999.9,ZNA,-43.9
-9999.9,ZNA,-35.2
-9999.9,ZNA,-25.1
-9999.9,ZNA,-24.4
-9999.9,ZNA,-28.0
-9999.9,ZNA,-34.2
-9999.9,ZNA,-46.2
-9999.9,ZNA,-45.8
-9999.9,ZNA,-36.0
-9999.9,ZNA,-17.0
-9999.9,ZNA,-6.5
-9999.9,ZNA,-28.2
-9999.9,ZNA,-74.7
-9999.9,ZNA,-110.4
-9999.9,ZNA,-110.6
-9999.9,ZNA,-126.7
-9999.9,ZNA,-127.4
-9999.9,ZNA,-120.4
-9999.9,ZNA,-111.4
-9999.9,ZNA,-102.3
-9999.9,ZNA,-87.9
-9999.9,ZNA,-84.4
-9999.9,ZNA,-85.6
-9999.9,ZNA,-81.2
-9999.9,ZNA,-71.6
-9999.9,ZNA,-44.3
-9999.9,ZNA,-30.8
-9999.9,ZNA,-16.1
-9999.9,ZNA,4.5
-9999.9,ZNA,25.9
-9999.9,ZNA,40.9
-9999.9,ZNA,-158.6
-9999.9,ZNA,-159.6
-9999.9,ZNA,-158.7
-9999.9,ZNA,-155.9
-9999.9,ZNA,-156.5
-9999.9,ZNA,-155.8
-9999.9,ZNA,-156.9
-9999.9,ZNA,-154.7
-9999.9,ZNA,-158.6
-9999.9,ZNA,-158.1
-9999.9,QAG,-160.1
-9999.9,QAG,-159.6
-9999.9,QAG,-160.5
-9999.9,QAG,-159.7
-9999.9,QAG,-161.8
-9999.9,QAG,-162.8
-9999.9,QAG,-162.6
-9999.9,QAG,-162.8
-9999.9,QAG,-162.4
-9999.9,QAG,-163.3
-9999.9,QAG,-161.3
-9999.9,QAG,-166.0
-9999.9,QAG,-163.5
-9999.9,QAG,-162.0
-9999.9,QAG,-163.6
-9999.9,QAG,-159.6
-9999.9,QAG,-160.6
