lat,long,corrected_magnetic
37.5002,-113.3291,-223.2
37.5002,-113.3296,-235.1
37.5002,-113.3301,-254.9
37.5002,-113.3306,-266.8
37.5002,-113.3312,-279.4
37.5002,-113.3317,-320.7
37.5002,-113.3322,-342.0
37.5002,-113.3327,-362.2
37.5002,-113.3332,-382.3
37.5002,-113.3337,-419.2
37.5002,-113.3342,-451.4
37.5002,-113.3347,-488.6
37.5002,-113.3352,-523.2
37.5002,-113.3358,-551.2
37.5002,-113.3363,-570.7
37.5002,-113.3368,-571.3
37.5002,-113.3373,-555.3
37.5002,-113.3378,-527.4
37.5002,-113.3383,-507.1
37.5002,-113.3388,-488.8
37.5002,-113.3393,-482.2
37.5002,-113.3399,-477.1
37.5002,-113.3404,-468.0
37.5002,-113.3409,-454.6
37.5002,-113.3414,-436.9
37.5002,-113.3419,-425.9
37.5002,-113.3424,-413.6
37.5002,-113.3429,-415.5
37.5002,-113.3434,-420.2
37.5002,-113.3439,-428.0
37.5002,-113.3445,-438.4
37.5002,-113.345,-452.7
37.5002,-113.3455,-464.2
37.5002,-113.346,-485.7
37.5002,-113.3465,-502.1
37.5002,-113.347,-519.9
37.5002,-113.3475,-543.4
37.5002,-113.348,-573.8
37.5002,-113.3485,-607.5
37.5002,-113.3491,-643.8
37.5002,-113.3496,-682.7
37.5002,-113.3501,-717.1
37.5002,-113.3506,-747.2
37.5002,-113.3511,-782.5
37.5002,-113.3516,-820.9
37.5002,-113.3521,-863.6
37.5002,-113.3526,-901.1
37.5002,-113.3532,-929.4
37.5002,-113.3537,-951.1
37.5002,-113.3542,-910.6
37.5002,-113.3547,-895.8
37.5002,-113.3552,-878.0
37.5002,-113.3557,-859.8
37.5002,-113.3562,-841.2
37.5002,-113.3567,-822.4
37.5002,-113.3572,-804.8
37.5002,-113.3578,-788.7
37.5002,-113.3583,-772.1
37.5002,-113.3588,-757.6
37.5002,-113.3593,-743.4
37.5002,-113.3598,-728.2
37.5002,-113.3603,-712.2
37.5002,-113.3608,-696.8
37.5002,-113.3613,-679.7
37.5002,-113.3619,-657.3
37.5002,-113.3624,-644.7
37.5002,-113.3629,-628.5
37.5002,-113.3634,-608.4
37.5002,-113.3639,-584.7
37.5002,-113.3644,-571.7
37.5002,-113.3649,-558.5
37.5002,-113.3654,-546.0
37.5002,-113.3659,-533.2
37.5002,-113.3665,-509.1
37.5002,-113.367,-484.9
37.5002,-113.3675,-462.1
37.5002,-113.368,-442.4
37.5002,-113.3685,-427.2
37.5002,-113.369,-403.7
37.5002,-113.3695,-390.6
37.5002,-113.37,-433.0
37.5002,-113.3705,-446.8
37.5002,-113.3711,-467.2
37.5002,-113.3716,-486.7
37.5002,-113.3721,-505.9
37.5002,-113.3726,-490.8
37.5002,-113.3731,-470.6
37.5002,-113.3736,-447.5
37.5002,-113.3741,-427.8
37.5002,-113.3746,-414.1
37.5002,-113.3752,-399.4
37.5002,-113.3757,-360.8
37.5002,-113.3762,-361.0
37.5002,-113.3767,-360.7
37.5002,-113.3772,-333.4
37.5002,-113.3777,-302.9
37.5002,-113.3782,-279.9
37.5002,-113.3787,-275.5
37.5002,-113.3792,-282.8
37.5002,-113.3798,-298.5
37.5002,-113.3803,-316.1
37.5002,-113.3808,-313.8
37.5002,-113.3813,-281.3
37.5002,-113.3818,-246.7
37.5002,-113.3823,-222.2
37.5002,-113.3828,-224.2
37.5002,-113.3833,-225.7
37.5002,-113.3838,-214.7
37.5002,-113.3844,-184.4
37.5002,-113.3849,-146.7
37.5002,-113.3854,-132.9
37.5002,-113.3859,-145.5
37.5002,-113.3864,-164.9
37.5002,-113.3869,-169.5
37.5002,-113.3874,-151.4
37.5002,-113.3879,-160.3
37.5002,-113.3885,-160.1
37.5002,-113.389,-182.7
37.5002,-113.3895,-192.5
37.5002,-113.39,-169.9
37.5002,-113.3905,-130.7
37.5002,-113.391,-93.5
37.5002,-113.3915,-75.6
37.5002,-113.392,-75.1
37.5002,-113.3925,-90.9
37.5002,-113.3931,-117.1
37.5002,-113.3936,-139.5
37.5002,-113.3941,-154.9
37.5002,-113.3946,-172.5
37.5002,-113.3951,-193.0
37.5002,-113.3956,-217.3
37.5002,-113.3961,-245.6
37.5002,-113.3966,-279.5
37.5002,-113.3972,-311.8
37.5002,-113.3977,-339.2
37.5002,-113.3982,-360.9
37.5002,-113.3987,-379.1
37.5002,-113.3992,-369.0
37.5002,-113.3997,-333.8
37.5002,-113.4002,-301.3
37.5002,-113.4007,-314.8
37.5002,-113.4012,-267.0
37.5002,-113.4018,-244.1
37.5002,-113.4023,-230.9
37.5002,-113.4028,-217.6
37.5002,-113.4033,-204.1
37.5002,-113.4038,-188.1
37.5002,-113.4043,-168.3
37.5002,-113.4048,-144.5
37.5002,-113.4053,-120.6
37.5002,-113.4059,-101.6
37.5002,-113.4064,-79.8
37.5002,-113.4069,-71.0
37.5002,-113.4074,-117.1
37.5002,-113.4079,-162.5
37.5002,-113.4084,-206.9
37.5002,-113.4089,-224.1
37.5002,-113.4094,-234.8
37.5002,-113.4099,-252.6
37.5002,-113.4105,-261.5
37.5002,-113.411,-249.3
37.5002,-113.4115,-298.7
37.5002,-113.412,-322.5
37.5002,-113.4125,-337.2
37.5002,-113.413,-361.9
37.5002,-113.4135,-374.6
37.5002,-113.414,-401.6
37.5002,-113.4145,-387.4
37.5002,-113.4151,-342.1
37.5002,-113.4156,-346.8
37.5002,-113.4161,-367.1
37.5002,-113.4166,-390.0
37.5002,-113.4171,-407.8
37.5002,-113.4176,-430.0
37.5002,-113.4181,-454.8
37.5002,-113.4186,-466.9
37.5002,-113.4192,-485.7
37.5002,-113.4197,-500.0
37.5002,-113.4202,-513.0
37.5002,-113.4207,-536.8
37.5002,-113.4212,-556.5
37.5002,-113.4217,-575.0
37.5002,-113.4222,-617.1
37.5002,-113.4227,-629.0
37.5002,-113.4232,-619.0
37.5002,-113.4238,-602.7
37.5002,-113.4243,-576.2
37.5002,-113.4248,-552.8
37.5002,-113.4253,-533.4
37.5002,-113.4258,-521.6
37.5002,-113.4263,-518.3
37.5002,-113.4268,-499.7
37.5002,-113.4273,-467.7
37.5002,-113.4279,-459.2
37.5002,-113.4284,-460.4
37.5002,-113.4289,-443.8
37.5002,-113.4294,-419.1
37.5002,-113.4299,-398.6
37.5002,-113.4304,-365.4
37.5002,-113.4309,-328.3
37.5002,-113.4314,-283.8
37.5002,-113.4319,-243.9
37.5002,-113.4325,-227.1
37.5002,-113.433,-233.2
37.5002,-113.4335,-266.6
37.5002,-113.434,-310.9
37.5002,-113.4345,-355.0
37.5002,-113.435,-386.3
37.5002,-113.4355,-410.8
37.5002,-113.436,-440.7
37.5002,-113.4365,-469.6
37.5002,-113.4371,-505.2
37.5002,-113.4376,-531.9
37.5002,-113.4381,-558.6
37.5002,-113.4386,-568.9
37.5002,-113.4391,-558.4
37.5002,-113.4396,-509.1
37.5002,-113.4401,-465.1
37.5002,-113.4406,-443.6
37.5002,-113.4412,-445.9
37.5002,-113.4417,-449.6
37.5002,-113.4422,-444.8
37.5002,-113.4427,-432.1
37.5002,-113.4432,-419.4
37.5002,-113.4437,-400.4
37.5002,-113.4442,-395.4
37.5002,-113.4447,-382.5
37.5002,-113.4452,-374.2
37.5002,-113.4458,-365.3
37.5002,-113.4463,-365.2
37.5002,-113.4468,-373.8
37.5002,-113.4473,-400.9
37.5002,-113.4478,-436.9
37.5002,-113.4483,-455.0
37.5002,-113.4488,-445.8
37.5002,-113.4493,-435.0
37.5002,-113.4498,-429.4
37.5002,-113.4504,-431.3
37.5002,-113.4509,-429.3
37.5002,-113.4514,-426.4
37.5002,-113.4519,-420.6
37.5002,-113.4524,-416.4
37.5002,-113.4529,-408.2
37.5002,-113.4534,-404.0
37.5002,-113.4539,-402.5
37.5002,-113.4545,-405.4
37.5002,-113.455,-404.6
37.5002,-113.4555,-406.4
37.5002,-113.456,-417.1
37.5002,-113.4565,-412.0
37.5002,-113.457,-392.3
37.5002,-113.4575,-373.5
37.5002,-113.458,-364.0
37.5002,-113.4585,-376.9
37.5002,-113.4591,-385.8
37.5002,-113.4596,-362.7
37.5002,-113.4601,-346.6
37.5002,-113.4606,-340.4
37.5002,-113.4611,-343.6
37.5002,-113.4616,-342.5
37.5002,-113.4621,-341.3
37.5002,-113.4626,-338.8
37.5002,-113.4632,-333.7
37.5002,-113.4637,-328.7
37.5002,-113.4642,-323.9
37.5002,-113.4647,-323.2
37.5002,-113.4652,-321.9
37.5002,-113.4657,-327.5
37.5002,-113.4662,-328.7
37.5002,-113.4667,-332.2
37.5002,-113.4672,-330.0
37.5002,-113.4678,-328.2
37.5002,-113.4683,-324.9
37.5002,-113.4688,-325.7
37.5002,-113.4693,-319.0
37.5002,-113.4698,-318.8
37.5002,-113.4703,-325.0
37.5002,-113.4708,-330.8
37.5002,-113.4713,-350.3
37.5002,-113.4719,-359.1
37.5002,-113.4724,-372.0
37.5002,-113.4729,-359.8
37.5002,-113.4734,-350.2
37.5002,-113.4739,-351.0
37.5002,-113.4744,-364.2
37.5002,-113.4749,-376.6
37.5002,-113.4754,-378.3
37.5002,-113.4759,-360.0
37.5002,-113.4765,-344.5
37.5002,-113.477,-328.2
37.5002,-113.4775,-299.7
37.5002,-113.478,-268.0
37.5002,-113.4785,-240.5
37.5002,-113.479,-216.8
37.5002,-113.4795,-203.2
37.5002,-113.48,-188.1
37.5002,-113.4805,-183.2
37.5002,-113.4811,-177.2
37.5002,-113.4816,-172.6
37.5002,-113.4821,-165.9
37.5002,-113.4826,-158.6
37.5002,-113.4831,-147.1
37.5002,-113.4836,-144.3
37.5001,-113.4841,-136.2
37.5001,-113.4846,-133.1
37.5001,-113.4852,-120.4
37.5001,-113.4857,-120.0
37.5,-113.4862,-114.9
37.5,-113.4867,-109.7
37.4999,-113.4873,-110.7
37.4998,-113.4878,-101.7
37.4998,-113.4883,-95.2
37.4997,-113.4888,-92.8
37.4997,-113.4893,-86.7
37.4996,-113.4899,-80.6
37.4996,-113.4904,-82.2
37.4995,-113.4909,-87.6
37.4995,-113.4914,-92.1
37.4994,-113.492,-96.1
37.4994,-113.4925,-100.0
37.4993,-113.493,-108.5
37.4993,-113.4935,-115.3
37.4992,-113.4941,-126.2
37.4992,-113.4946,-139.5
37.4991,-113.4951,-144.5
37.4991,-113.4956,-152.4
37.499,-113.4961,-153.6
37.4989,-113.4967,-143.0
37.4989,-113.4972,-126.6
37.4988,-113.4977,-119.8
37.4988,-113.4982,-127.4
37.4987,-113.4988,-122.2
37.4987,-113.4993,-103.1
37.4986,-113.4998,-96.0
37.4986,-113.5003,-99.5
37.4985,-113.5009,-103.9
37.4985,-113.5014,-112.9
37.4984,-113.5019,-121.5
37.4984,-113.5024,-135.0
37.4983,-113.503,-149.3
37.4983,-113.5035,-167.9
37.4982,-113.504,-189.9
37.4982,-113.5045,-202.5
37.4981,-113.505,-205.6
37.4981,-113.5056,-205.8
37.498,-113.5061,-205.3
37.4979,-113.5066,-214.3
37.4979,-113.5071,-217.2
37.4978,-113.5077,-222.9
37.4978,-113.5082,-223.5
37.4977,-113.5087,-239.1
37.4977,-113.5092,-260.5
37.4976,-113.5098,-271.3
37.4976,-113.5103,-283.6
37.4975,-113.5108,-286.5
37.4975,-113.5113,-288.6
37.4974,-113.5118,-288.4
37.4974,-113.5124,-287.6
37.4973,-113.5129,-295.5
37.4973,-113.5134,-304.6
37.4972,-113.5139,-317.7
37.4972,-113.5145,-322.9
37.4971,-113.515,-329.5
37.4971,-113.5155,-339.4
37.497,-113.516,-332.7
37.4969,-113.5166,-318.8
37.4969,-113.5171,-302.5
37.4968,-113.5176,-290.3
37.4968,-113.5181,-308.6
37.4967,-113.5186,-335.9
37.4967,-113.5192,-360.4
37.4966,-113.5197,-375.3
37.4966,-113.5202,-391.0
37.4965,-113.5207,-354.1
37.4965,-113.5213,-339.7
37.4964,-113.5218,-317.5
37.4964,-113.5223,-304.4
37.4963,-113.5228,-289.5
37.4963,-113.5234,-273.5
37.4962,-113.5239,-256.1
37.4962,-113.5244,-237.2
37.4961,-113.5249,-215.6
37.496,-113.5255,-192.3
37.496,-113.526,-168.8
37.4959,-113.5265,-146.5
37.4959,-113.527,-126.4
37.4958,-113.5275,-111.8
37.4958,-113.5281,-96.4
37.4957,-113.5286,-55.0
37.4957,-113.5291,-35.1
37.4956,-113.5296,-39.8
37.4956,-113.5302,-52.1
37.4955,-113.5307,-63.9
37.4955,-113.5312,-78.3
37.4954,-113.5317,-105.7
37.4954,-113.5322,-141.6
37.4953,-113.5328,-160.9
37.4953,-113.5333,-162.4
37.4953,-113.5338,-161.1
37.4953,-113.5343,-154.8
37.4953,-113.5348,-151.1
37.4954,-113.5353,-143.1
37.4954,-113.5358,-144.7
37.4954,-113.5363,-159.8
37.4954,-113.5368,-184.8
37.4955,-113.5373,-209.3
37.4955,-113.5378,-228.8
37.4955,-113.5383,-229.1
37.4955,-113.5388,-226.2
37.4956,-113.5393,-227.8
37.4956,-113.5398,-229.1
37.4956,-113.5403,-230.6
37.4956,-113.5408,-228.9
37.4957,-113.5413,-233.5
37.4957,-113.5418,-239.6
37.4957,-113.5423,-241.6
37.4957,-113.5428,-244.2
37.4958,-113.5433,-239.2
37.4958,-113.5438,-227.9
37.4958,-113.5444,-220.0
37.4959,-113.5449,-215.2
37.4959,-113.5454,-213.0
37.4959,-113.5459,-213.1
37.4959,-113.5464,-214.2
37.496,-113.5469,-220.5
37.496,-113.5474,-231.8
37.496,-113.5479,-241.6
37.496,-113.5484,-251.2
37.4961,-113.5489,-265.4
37.4961,-113.5494,-271.6
37.4961,-113.5499,-267.1
37.4961,-113.5504,-257.2
37.4962,-113.5509,-264.1
37.4962,-113.5514,-243.0
37.4962,-113.5519,-228.3
37.4963,-113.5524,-205.4
37.4963,-113.5529,-187.3
37.4963,-113.5534,-213.4
37.4963,-113.5539,-228.9
37.4964,-113.5544,-241.8
37.4964,-113.5549,-265.5
37.4964,-113.5554,-284.1
37.4964,-113.5559,-264.3
37.4965,-113.5564,-249.1
37.4965,-113.5569,-228.8
37.4965,-113.5574,-252.0
37.4965,-113.5579,-269.8
37.4966,-113.5584,-294.4
37.4966,-113.5589,-317.5
37.4966,-113.5594,-335.5
37.4966,-113.5599,-350.9
37.4967,-113.5604,-367.4
37.4967,-113.5609,-384.8
37.4967,-113.5614,-401.1
37.4968,-113.5619,-414.7
37.4968,-113.5624,-429.5
37.4968,-113.5629,-447.8
37.4968,-113.5634,-472.8
37.4969,-113.5639,-485.6
37.4969,-113.5645,-501.8
37.4969,-113.565,-468.1
37.4969,-113.5655,-450.6
37.497,-113.566,-434.8
37.497,-113.5665,-432.0
37.497,-113.567,-415.2
37.497,-113.5675,-396.7
37.4971,-113.568,-390.1
37.4971,-113.5685,-392.6
37.4971,-113.569,-394.3
37.4972,-113.5695,-389.9
37.4972,-113.57,-383.8
37.4972,-113.5705,-366.7
37.4972,-113.571,-360.0
37.4973,-113.5715,-347.3
37.4973,-113.572,-344.9
37.4973,-113.5725,-338.3
37.4973,-113.573,-321.7
37.4974,-113.5735,-292.0
37.4974,-113.574,-267.6
37.4974,-113.5745,-250.8
37.4974,-113.575,-246.5
37.4975,-113.5755,-246.4
37.4975,-113.576,-248.6
37.4975,-113.5765,-250.6
37.4976,-113.577,-246.7
37.4976,-113.5775,-242.5
37.4976,-113.578,-235.3
37.4976,-113.5785,-224.6
37.4977,-113.579,-214.2
37.4977,-113.5795,-204.2
37.4977,-113.58,-197.4
37.4977,-113.5805,-190.8
37.4978,-113.581,-185.9
37.4978,-113.5815,-180.4
37.4978,-113.582,-173.9
37.4978,-113.5825,-166.0
37.4979,-113.583,-168.5
37.4979,-113.5835,-166.3
37.4979,-113.5841,-168.8
37.4979,-113.5846,-175.8
37.498,-113.5851,-175.5
37.498,-113.5856,-175.3
37.498,-113.5861,-185.8
37.4981,-113.5866,-192.0
37.4981,-113.5871,-205.1
37.4981,-113.5876,-212.9
37.4981,-113.5881,-220.6
37.4982,-113.5886,-228.1
37.4982,-113.5891,-242.3
37.4982,-113.5896,-263.2
37.4982,-113.5901,-290.2
37.4983,-113.5906,-306.4
37.4983,-113.5911,-316.8
37.4983,-113.5916,-321.2
37.4983,-113.5921,-323.5
37.4984,-113.5926,-335.4
37.4984,-113.5931,-339.2
37.4984,-113.5936,-345.8
37.4984,-113.5941,-348.0
37.4985,-113.5946,-351.2
37.4985,-113.5951,-361.4
37.4985,-113.5956,-367.3
37.4986,-113.5961,-372.3
37.4986,-113.5966,-367.1
37.4986,-113.5971,-363.4
37.4986,-113.5976,-352.1
37.4987,-113.5981,-345.3
37.4987,-113.5986,-340.9
37.4987,-113.5991,-336.7
37.4987,-113.5996,-346.1
37.4988,-113.6001,-350.0
37.4988,-113.6006,-353.8
37.4988,-113.6011,-352.0
37.4989,-113.6016,-354.4
37.4989,-113.6021,-356.5
37.4989,-113.6026,-369.5
37.4989,-113.6031,-370.4
37.499,-113.6037,-371.9
37.499,-113.6042,-372.4
37.499,-113.6047,-370.5
37.499,-113.6052,-371.5
37.4991,-113.6057,-367.8
37.4991,-113.6062,-360.8
37.4991,-113.6067,-353.6
37.4991,-113.6072,-348.1
37.4992,-113.6077,-338.4
37.4992,-113.6082,-325.5
37.4992,-113.6087,-317.9
37.4992,-113.6092,-303.9
37.4993,-113.6097,-294.7
37.4993,-113.6102,-285.0
37.4993,-113.6107,-281.6
37.4994,-113.6112,-239.9
37.4994,-113.6117,-225.5
37.4994,-113.6122,-208.0
37.4994,-113.6127,-184.9
37.4995,-113.6132,-172.0
37.4995,-113.6137,-157.0
37.4995,-113.6142,-140.0
37.4995,-113.6147,-120.7
37.4996,-113.6152,-98.8
37.4996,-113.6157,-73.8
37.4996,-113.6162,-60.5
37.4996,-113.6167,-45.9
37.4997,-113.6172,-30.4
37.4997,-113.6177,-13.4
37.4997,-113.6182,4.7
37.4997,-113.6187,24.5
37.4998,-113.6192,45.8
37.4998,-113.6197,69.1
37.4998,-113.6202,93.7
37.4999,-113.6207,106.7
37.4999,-113.6212,120.1
37.4999,-113.6217,134.2
37.4999,-113.6222,148.2
37.5,-113.6227,162.8
37.5,-113.6232,177.2
37.5,-113.6237,192.1
37.5,-113.6243,207.1
37.5001,-113.6248,222.5
37.5001,-113.6253,238.0
37.5001,-113.6258,253.9
37.5001,-113.6264,269.8
37.5,-113.627,286.0
37.5,-113.6275,301.9
37.5,-113.6281,317.6
37.5,-113.6287,332.5
37.5,-113.6292,345.9
37.5,-113.6298,369.6
37.5,-113.6304,388.7
37.4999,-113.6309,402.7
37.4999,-113.6315,420.5
37.4999,-113.6321,437.7
37.4999,-113.6327,483.8
37.4999,-113.6332,500.6
37.4999,-113.6338,496.3
37.4998,-113.6344,472.9
37.4998,-113.6349,440.9
37.4998,-113.6355,406.2
37.4998,-113.6361,369.3
37.4998,-113.6366,333.4
37.4998,-113.6372,298.4
37.4997,-113.6378,264.3
37.4997,-113.6384,234.8
37.4997,-113.6389,207.2
37.4997,-113.6395,187.9
37.4997,-113.6401,173.2
37.4997,-113.6406,157.8
37.4996,-113.6412,146.3
37.4996,-113.6418,141.8
37.4996,-113.6423,134.7
37.4996,-113.6429,133.0
37.4996,-113.6435,132.6
37.4996,-113.6441,132.5
37.4995,-113.6446,137.4
37.4995,-113.6452,140.4
37.4995,-113.6458,149.4
37.4995,-113.6463,158.5
37.4995,-113.6469,167.4
37.4995,-113.6475,177.5
37.4994,-113.648,192.0
37.4994,-113.6486,205.1
37.4994,-113.6492,216.1
37.4994,-113.6498,230.8
37.4994,-113.6503,242.3
37.4994,-113.6509,249.2
37.4994,-113.6515,259.9
37.4993,-113.652,267.7
37.4993,-113.6526,277.8
37.4993,-113.6532,284.4
37.4993,-113.6537,292.5
37.4993,-113.6543,299.3
37.4993,-113.6549,313.3
37.4992,-113.6554,318.7
37.4992,-113.656,324.5
37.4992,-113.6565,336.3
37.4992,-113.657,339.0
37.4993,-113.6574,342.3
37.4993,-113.6579,341.1
37.4993,-113.6584,334.2
37.4993,-113.6589,326.6
37.4993,-113.6593,316.6
37.4993,-113.6598,302.0
37.4993,-113.6603,281.5
37.4993,-113.6607,258.4
37.4994,-113.6612,234.0
37.4994,-113.6617,209.5
37.4994,-113.6622,181.7
37.4994,-113.6626,156.8
37.4994,-113.6631,130.6
37.4994,-113.6636,113.9
37.4994,-113.664,89.9
37.4994,-113.6645,75.3
37.4995,-113.665,75.0
37.4995,-113.6655,78.4
37.4995,-113.6659,60.4
37.4995,-113.6664,11.7
37.4995,-113.6669,-20.1
37.4995,-113.6673,-20.6
37.4995,-113.6678,-19.0
37.4996,-113.6683,-16.2
37.4996,-113.6687,-17.4
37.4996,-113.6692,-39.9
37.4996,-113.6697,-61.8
37.4996,-113.6702,-81.3
37.4996,-113.6706,-82.7
37.4996,-113.6711,-72.4
37.4996,-113.6716,-70.5
37.4997,-113.672,-86.7
37.4997,-113.6725,-98.4
37.4997,-113.673,-111.6
37.4997,-113.6735,-115.3
37.4997,-113.6739,-112.2
37.4997,-113.6744,-112.2
37.4997,-113.6749,-118.6
37.4997,-113.6753,-128.7
37.4998,-113.6758,-125.2
37.4998,-113.6763,-107.3
37.4998,-113.6768,-99.9
37.4998,-113.6772,-112.2
37.4998,-113.6777,-133.0
37.4998,-113.6782,-152.9
37.4998,-113.6786,-168.3
37.4998,-113.6791,-120.2
37.4999,-113.6796,-102.9
37.4999,-113.6801,-82.9
37.4999,-113.6805,-68.1
37.4999,-113.681,-25.2
37.4999,-113.6815,-28.2
37.4999,-113.6819,-27.2
37.4999,-113.6824,-25.4
37.5,-113.6829,-16.2
37.5,-113.6834,-3.7
37.5,-113.6838,-1.3
37.5,-113.6843,-4.5
37.5,-113.6848,-13.6
37.5,-113.6852,-25.7
37.5,-113.6857,-38.4
37.5,-113.6862,-49.1
37.5001,-113.6867,-61.5
37.5001,-113.6871,-61.4
37.5001,-113.6876,-75.7
37.5001,-113.6881,-86.4
37.5001,-113.6885,-88.9
37.5001,-113.689,-87.7
37.5001,-113.6895,-86.2
37.5001,-113.69,-79.1
37.5002,-113.6904,-77.1
37.5002,-113.6909,-76.5
37.5002,-113.6914,-83.1
37.5002,-113.6918,-90.3
37.5002,-113.6923,-99.7
37.5002,-113.6928,-109.9
37.5002,-113.6933,-115.8
37.5002,-113.6937,-106.5
37.5003,-113.6942,-100.0
37.5003,-113.6947,-86.5
37.5003,-113.6951,-68.8
37.5003,-113.6956,-48.6
37.5003,-113.6961,-24.8
37.5003,-113.6966,-2.8
37.5003,-113.697,4.6
37.5003,-113.6975,0.9
37.5004,-113.698,8.1
37.5004,-113.6984,-31.3
37.5004,-113.6989,-50.5
37.5004,-113.6994,-63.7
37.5004,-113.6999,-79.2
37.5004,-113.7003,-96.8
37.5004,-113.7008,-115.8
37.5005,-113.7013,-136.1
37.5005,-113.7017,-156.1
37.5005,-113.7022,-174.6
37.5005,-113.7027,-189.6
37.5005,-113.7032,-213.3
37.5005,-113.7036,-226.2
37.5005,-113.7041,-273.3
37.5005,-113.7046,-301.8
37.5006,-113.705,-319.8
37.5006,-113.7055,-323.2
37.5006,-113.706,-314.9
37.5006,-113.7064,-303.2
37.5006,-113.7069,-279.8
37.5006,-113.7074,-250.6
37.5006,-113.7079,-226.5
37.5006,-113.7083,-207.7
37.5007,-113.7088,-198.9
37.5007,-113.7093,-207.8
37.5007,-113.7097,-230.2
37.5007,-113.7102,-258.0
37.5007,-113.7107,-274.3
37.5007,-113.7112,-280.1
37.5007,-113.7116,-283.0
37.5007,-113.7121,-280.9
37.5008,-113.7126,-283.8
37.5008,-113.713,-239.2
37.5008,-113.7135,-226.6
37.5008,-113.714,-209.6
37.5008,-113.7145,-191.7
37.5008,-113.7149,-173.0
37.5008,-113.7154,-152.5
37.5008,-113.7159,-131.2
37.5009,-113.7163,-107.2
37.5009,-113.7168,-93.3
37.5009,-113.7173,-75.7
37.5009,-113.7178,-53.3
37.5009,-113.7182,-40.4
37.5009,-113.7187,-24.5
37.5009,-113.7192,-6.6
37.501,-113.7196,12.0
37.501,-113.7201,27.7
37.501,-113.7206,49.4
37.501,-113.7211,70.7
37.501,-113.7215,89.6
37.501,-113.722,45.1
37.501,-113.7225,1.4
37.501,-113.7229,14.9
37.5011,-113.7234,32.0
37.5011,-113.7239,55.6
37.5011,-113.7244,78.6
37.5011,-113.7248,95.9
37.5011,-113.7253,113.1
37.5011,-113.7258,137.1
37.5011,-113.7262,129.2
37.5011,-113.7267,98.9
37.5012,-113.7272,51.8
37.5012,-113.7277,17.1
37.5012,-113.7281,20.1
37.5012,-113.7286,42.5
37.5012,-113.7291,55.3
37.5012,-113.7295,44.7
37.5012,-113.73,8.5
37.5012,-113.7305,-29.5
37.5013,-113.731,-4.1
37.5013,-113.7314,10.4
37.5013,-113.7319,24.6
37.5013,-113.7324,-9.4
37.5013,-113.7328,-24.3
37.5013,-113.7333,-37.8
37.5013,-113.7338,-25.2
37.5013,-113.7343,-12.0
37.5014,-113.7347,9.0
37.5014,-113.7352,27.1
37.5014,-113.7357,40.2
37.5014,-113.7361,48.0
37.5014,-113.7366,29.2
37.5014,-113.7371,5.8
37.5014,-113.7376,-10.5
37.5015,-113.738,-23.2
37.5015,-113.7385,-22.4
37.5015,-113.739,-69.3
37.5015,-113.7394,-83.3
37.5015,-113.7399,-68.4
37.5015,-113.7404,-47.5
37.5015,-113.7409,-31.1
37.5015,-113.7413,-67.0
37.5016,-113.7418,-87.6
37.5016,-113.7423,-110.1
37.5016,-113.7427,-127.7
37.5016,-113.7432,-143.9
37.5016,-113.7437,-162.9
37.5016,-113.7441,-185.4
37.5016,-113.7446,-208.9
37.5016,-113.7451,-230.2
37.5017,-113.7456,-250.8
37.5017,-113.746,-271.6
37.5017,-113.7465,-291.5
37.5017,-113.747,-305.0
37.5017,-113.7474,-346.9
37.5017,-113.7479,-340.3
37.5017,-113.7484,-315.7
37.5017,-113.7489,-320.3
37.5018,-113.7493,-348.1
37.5018,-113.7498,-364.0
37.5018,-113.7503,-366.8
37.5018,-113.7507,-351.7
37.5018,-113.7512,-341.5
37.5018,-113.7517,-355.0
37.5018,-113.7522,-375.9
37.5018,-113.7526,-333.0
37.5019,-113.7531,-308.9
37.5019,-113.7536,-293.0
37.5019,-113.754,-273.8
37.5019,-113.7545,-250.8
37.5019,-113.755,-226.8
37.5019,-113.7555,-206.0
37.5019,-113.7559,-186.2
37.502,-113.7564,-163.7
37.502,-113.7569,-150.9
37.502,-113.7573,-137.4
37.502,-113.7578,-122.9
37.502,-113.7583,-106.9
37.502,-113.7588,-89.7
37.502,-113.7592,-72.3
37.502,-113.7597,-55.1
37.5021,-113.7602,-38.8
37.5021,-113.7606,-23.4
37.5021,-113.7611,-10.6
37.5021,-113.7616,4.5
37.5021,-113.7621,-17.1
37.5021,-113.7625,-33.6
37.5021,-113.763,-53.8
37.5021,-113.7635,-69.4
37.5022,-113.7639,-84.6
37.5022,-113.7644,-66.4
37.5022,-113.7649,-48.3
37.5022,-113.7654,-23.6
37.5022,-113.7658,-0.5
37.5022,-113.7663,12.8
37.5022,-113.7668,-19.0
37.5022,-113.7672,-34.7
37.5023,-113.7677,-48.1
37.5023,-113.7682,-66.7
37.5023,-113.7687,-82.8
37.5023,-113.7691,-103.5
37.5023,-113.7696,-120.4
37.5023,-113.7701,-142.1
37.5023,-113.7705,-121.2
37.5023,-113.771,-96.7
37.5024,-113.7715,-100.0
37.5024,-113.772,-121.9
37.5024,-113.7724,-133.5
37.5024,-113.7729,-175.1
37.5024,-113.7734,-192.8
37.5024,-113.7738,-207.3
37.5024,-113.7743,-225.2
37.5025,-113.7748,-238.9
37.5025,-113.7753,-252.7
37.5025,-113.7757,-268.0
37.5025,-113.7762,-269.2
37.5025,-113.7767,-253.0
