lat,long,corrected_magnetic
38.7208,-113.8025,46.8
38.7208,-113.8021,45.5
38.7209,-113.8016,44.5
38.7209,-113.8012,43.9
38.7209,-113.8007,44.8
38.7209,-113.8003,43.5
38.7209,-113.7999,39.9
38.7209,-113.7994,34.4
38.7209,-113.799,33.5
38.7209,-113.7986,32.7
38.721,-113.7981,31.9
38.721,-113.7977,29.4
38.721,-113.7972,25.5
38.721,-113.7968,23.2
38.721,-113.7964,20.6
38.721,-113.7959,18.9
38.721,-113.7955,19.2
38.721,-113.795,18.8
38.7211,-113.7946,15.5
38.7211,-113.7942,13.4
38.7211,-113.7937,11.9
38.7211,-113.7933,10.0
38.7211,-113.7928,11.3
38.7211,-113.7924,10.1
38.7211,-113.792,10.8
38.7211,-113.7915,10.1
38.7212,-113.7911,7.8
38.7212,-113.7906,6.8
38.7212,-113.7902,4.6
38.7212,-113.7898,4.6
38.7212,-113.7893,3.7
38.7212,-113.7889,3.7
38.7212,-113.7884,3.8
38.7212,-113.788,4.5
38.7213,-113.7876,3.8
38.7213,-113.7871,3.3
38.7213,-113.7867,1.1
38.7213,-113.7863,1.7
38.7213,-113.7858,3.1
38.7213,-113.7854,3.6
38.7213,-113.7849,3.7
38.7213,-113.7845,2.9
38.7214,-113.7841,2.7
38.7214,-113.7836,2.2
38.7214,-113.7832,2.0
38.7214,-113.7827,2.7
38.7214,-113.7823,1.5
38.7214,-113.7819,1.2
38.7214,-113.7814,1.4
38.7214,-113.781,0.1
38.7215,-113.7805,-0.7
38.7215,-113.7801,-1.0
38.7215,-113.7797,-1.3
38.7215,-113.7792,-1.8
38.7215,-113.7788,-1.5
38.7215,-113.7783,-3.5
38.7215,-113.7779,-4.6
38.7215,-113.7775,-4.6
38.7216,-113.777,-4.2
38.7216,-113.7766,-4.8
38.7216,-113.7762,-5.1
38.7216,-113.7757,-5.9
38.7216,-113.7753,-7.8
38.7216,-113.7748,-7.6
38.7216,-113.7744,-9.8
38.7216,-113.774,-9.7
38.7217,-113.7735,-10.5
38.7217,-113.7731,-11.0
38.7217,-113.7726,-10.6
38.7217,-113.7722,-12.1
38.7217,-113.7718,-12.6
38.7217,-113.7713,-13.4
38.7217,-113.7709,-13.9
38.7217,-113.7704,-14.9
38.7218,-113.77,-15.6
38.7218,-113.7696,-16.3
38.7218,-113.7691,-17.1
38.7218,-113.7687,-18.6
38.7218,-113.7682,-20.5
38.7218,-113.7678,-20.7
38.7218,-113.7674,-21.9
38.7218,-113.7669,-23.0
38.7219,-113.7665,-23.0
38.7219,-113.766,-23.7
38.7219,-113.7656,-24.2
38.7219,-113.7652,-25.8
38.7219,-113.7647,-27.2
38.7219,-113.7643,-28.3
38.7219,-113.7639,-30.0
38.7219,-113.7634,-30.5
38.722,-113.763,-31.2
38.722,-113.7625,-31.8
38.722,-113.7621,-32.3
38.722,-113.7617,-32.7
38.722,-113.7612,-34.3
38.722,-113.7608,-34.9
38.722,-113.7603,-35.1
38.722,-113.7599,-36.5
38.7221,-113.7595,-36.3
38.7221,-113.759,-36.6
38.7221,-113.7586,-37.6
38.7221,-113.7581,-39.7
38.7221,-113.7576,-40.2
38.7221,-113.7571,-41.0
38.7221,-113.7567,-40.5
38.7221,-113.7562,-41.2
38.7222,-113.7557,-41.0
38.7222,-113.7552,-42.9
38.7222,-113.7547,-43.9
38.7222,-113.7542,-46.2
38.7222,-113.7538,-47.4
38.7222,-113.7533,-47.3
38.7222,-113.7528,-47.7
38.7223,-113.7523,-47.4
38.7223,-113.7518,-46.7
38.7223,-113.7513,-48.4
38.7223,-113.7509,-48.3
38.7223,-113.7504,-48.6
38.7223,-113.7499,-49.9
38.7223,-113.7494,-49.6
38.7224,-113.7489,-49.0
38.7224,-113.7485,-49.3
38.7224,-113.748,-50.7
38.7224,-113.7475,-51.0
38.7224,-113.747,-51.5
38.7224,-113.7465,-52.4
38.7224,-113.746,-53.2
38.7225,-113.7456,-54.0
38.7225,-113.7451,-55.0
38.7225,-113.7446,-55.3
38.7225,-113.7441,-57.2
38.7225,-113.7436,-57.1
38.7225,-113.7431,-58.2
38.7225,-113.7427,-59.4
38.7225,-113.7422,-59.7
38.7226,-113.7417,-60.3
38.7226,-113.7412,-62.0
38.7226,-113.7407,-63.6
38.7226,-113.7403,-63.2
38.7226,-113.7398,-63.5
38.7226,-113.7393,-63.3
38.7226,-113.7388,-63.5
38.7227,-113.7383,-64.0
38.7227,-113.7378,-65.6
38.7227,-113.7374,-66.1
38.7227,-113.7369,-67.8
38.7227,-113.7364,-69.4
38.7227,-113.7359,-68.6
38.7227,-113.7354,-69.6
38.7228,-113.735,-70.1
38.7228,-113.7345,-70.9
38.7228,-113.734,-72.4
38.7228,-113.7335,-71.5
38.7228,-113.733,-72.5
38.7228,-113.7325,-73.8
38.7228,-113.7321,-75.4
38.7228,-113.7316,-76.0
38.7229,-113.7311,-77.2
38.7229,-113.7306,-77.8
38.7229,-113.7301,-77.8
38.7229,-113.7296,-79.9
38.7229,-113.7292,-81.8
38.7229,-113.7287,-81.2
38.7229,-113.7282,-81.0
38.723,-113.7277,-80.9
38.723,-113.7272,-81.6
38.723,-113.7268,-84.4
38.723,-113.7263,-88.1
38.723,-113.7258,-89.8
38.723,-113.7253,-90.3
38.723,-113.7248,-88.3
38.7231,-113.7243,-89.0
38.7231,-113.7239,-89.4
38.7231,-113.7234,-91.9
38.7231,-113.7229,-93.4
38.7231,-113.7224,-95.4
38.7231,-113.7219,-95.2
38.7231,-113.7214,-94.9
38.7231,-113.721,-95.7
38.7232,-113.7205,-97.4
38.7232,-113.72,-99.5
38.7232,-113.7195,-101.2
38.7232,-113.719,-101.3
38.7232,-113.7186,-100.8
38.7232,-113.7181,-101.2
38.7232,-113.7176,-103.6
38.7233,-113.7171,-105.6
38.7233,-113.7166,-108.0
38.7233,-113.7161,-108.9
38.7233,-113.7157,-108.4
38.7233,-113.7152,-107.6
38.7233,-113.7147,-107.7
38.7233,-113.7142,-107.3
38.7234,-113.7137,-106.8
38.7234,-113.7132,-105.9
38.7234,-113.7128,-104.9
38.7234,-113.7123,-104.6
38.7234,-113.7118,-107.6
38.7234,-113.7113,-110.8
38.7234,-113.7108,-114.8
38.7234,-113.7104,-118.0
38.7235,-113.7099,-122.2
38.7235,-113.7094,-124.3
38.7235,-113.7089,-123.0
38.7235,-113.7084,-125.1
38.7235,-113.7079,-125.5
38.7235,-113.7075,-125.2
38.7235,-113.707,-127.5
38.7236,-113.7065,-127.5
38.7236,-113.706,-125.7
38.7236,-113.7055,-124.9
38.7236,-113.705,-124.7
38.7236,-113.7046,-122.5
38.7236,-113.7041,-122.7
38.7236,-113.7036,-122.5
38.7237,-113.7031,-122.2
38.7237,-113.7026,-122.0
38.7237,-113.7022,-122.1
38.7237,-113.7017,-122.6
38.7237,-113.7012,-123.8
38.7237,-113.7007,-124.4
38.7237,-113.7002,-125.4
38.7237,-113.6997,-124.9
38.7238,-113.6993,-125.4
38.7238,-113.6988,-125.6
38.7238,-113.6983,-127.7
38.7238,-113.6978,-128.5
38.7238,-113.6973,-129.4
38.7238,-113.6969,-130.7
38.7238,-113.6964,-131.8
38.7239,-113.6959,-132.4
38.7239,-113.6954,-133.6
38.7239,-113.6949,-134.7
38.7239,-113.6944,-135.5
38.7239,-113.694,-136.7
38.7239,-113.6935,-137.2
38.7239,-113.693,-137.7
38.724,-113.6925,-137.9
38.724,-113.692,-138.7
38.724,-113.6915,-137.7
38.724,-113.6911,-137.4
38.724,-113.6906,-136.4
38.724,-113.6901,-136.4
38.724,-113.6896,-135.6
38.7241,-113.6891,-134.4
38.7241,-113.6887,-134.6
38.7241,-113.6882,-133.8
38.7241,-113.6877,-133.8
38.7241,-113.6872,-133.5
38.7241,-113.6867,-132.8
38.7241,-113.6862,-132.6
38.7241,-113.6858,-132.6
38.7242,-113.6853,-132.1
38.7242,-113.6848,-132.1
38.7242,-113.6843,-131.6
38.7242,-113.6838,-131.0
38.7242,-113.6833,-132.0
38.7242,-113.6829,-133.1
38.7242,-113.6824,-132.8
38.7243,-113.6819,-134.1
38.7243,-113.6814,-134.6
38.7243,-113.6809,-135.7
38.7243,-113.6805,-136.6
38.7243,-113.68,-137.7
38.7243,-113.6795,-138.9
38.7243,-113.679,-138.8
38.7244,-113.6785,-141.1
38.7244,-113.678,-141.4
38.7244,-113.6776,-143.2
38.7244,-113.6771,-143.9
38.7244,-113.6766,-144.8
38.7244,-113.6761,-146.8
38.7244,-113.6756,-147.1
38.7244,-113.6751,-147.8
38.7245,-113.6747,-148.5
38.7245,-113.6742,-148.0
38.7245,-113.6737,-148.3
38.7245,-113.6732,-147.0
38.7245,-113.6727,-146.4
38.7245,-113.6723,-145.6
38.7245,-113.6718,-144.5
38.7246,-113.6713,-145.0
38.7246,-113.6708,-144.9
38.7246,-113.6703,-142.7
38.7246,-113.6698,-143.3
38.7246,-113.6694,-142.9
38.7246,-113.6689,-142.5
38.7246,-113.6684,-142.2
38.7247,-113.6679,-142.0
38.7247,-113.6674,-141.9
38.7247,-113.6669,-142.0
38.7247,-113.6665,-141.1
38.7247,-113.666,-142.0
38.7247,-113.6655,-141.2
38.7247,-113.665,-141.6
38.7247,-113.6645,-142.2
38.7248,-113.6641,-143.0
38.7248,-113.6636,-142.9
38.7248,-113.6631,-143.5
38.7248,-113.6626,-144.2
38.7248,-113.6621,-143.6
38.7248,-113.6616,-144.1
38.7248,-113.6612,-142.8
38.7249,-113.6607,-143.7
38.7249,-113.6602,-145.5
38.7249,-113.6597,-145.4
38.7249,-113.6592,-145.6
38.7249,-113.6588,-146.0
38.7249,-113.6583,-145.7
38.7249,-113.6578,-145.4
38.725,-113.6573,-144.2
38.725,-113.6568,-143.7
38.725,-113.6563,-144.4
38.725,-113.6559,-146.2
38.725,-113.6554,-145.1
38.725,-113.6549,-144.4
38.725,-113.6544,-144.6
38.725,-113.6539,-145.6
38.7251,-113.6534,-146.6
38.7251,-113.653,-146.2
38.7251,-113.6525,-146.1
38.7251,-113.652,-146.2
38.7251,-113.6515,-147.3
38.7251,-113.651,-148.6
38.7251,-113.6506,-150.1
38.7252,-113.6501,-151.6
38.7252,-113.6496,-151.9
38.7252,-113.6491,-152.3
38.7252,-113.6486,-154.5
38.7252,-113.6481,-156.5
38.7252,-113.6477,-159.0
38.7252,-113.6472,-160.7
38.7253,-113.6467,-159.7
38.7253,-113.6462,-157.7
38.7253,-113.6457,-154.9
38.7253,-113.6452,-153.1
38.7253,-113.6448,-150.9
38.7253,-113.6443,-149.6
38.7253,-113.6438,-145.6
38.7254,-113.6433,-143.0
38.7254,-113.6428,-141.6
38.7254,-113.6424,-139.5
38.7254,-113.6419,-138.4
38.7254,-113.6414,-136.8
38.7254,-113.6409,-136.8
38.7254,-113.6404,-138.0
38.7254,-113.6399,-137.8
38.7255,-113.6395,-138.7
38.7255,-113.639,-141.2
38.7255,-113.6385,-142.4
38.7255,-113.638,-141.1
38.7255,-113.6375,-142.4
38.7255,-113.637,-143.1
38.7255,-113.6366,-142.7
38.7256,-113.6361,-144.4
38.7256,-113.6356,-145.8
38.7256,-113.6351,-145.9
38.7256,-113.6346,-144.8
38.7256,-113.6342,-143.5
38.7256,-113.6337,-143.5
38.7256,-113.6332,-143.7
38.7257,-113.6327,-143.0
38.7257,-113.6322,-145.1
38.7257,-113.6317,-147.1
38.7257,-113.6313,-148.9
38.7257,-113.6308,-147.9
38.7257,-113.6303,-149.5
38.7257,-113.6298,-149.6
38.7257,-113.6293,-150.8
38.7258,-113.6288,-151.9
38.7258,-113.6284,-154.0
38.7258,-113.6279,-155.5
38.7258,-113.6274,-158.1
38.7258,-113.6269,-159.4
38.7258,-113.6264,-160.2
38.7258,-113.626,-161.2
38.7259,-113.6255,-160.9
38.7259,-113.625,-162.1
38.7259,-113.6245,-162.4
38.7259,-113.624,-162.1
38.7259,-113.6235,-162.0
38.7259,-113.6231,-159.1
38.7259,-113.6226,-158.2
38.726,-113.6221,-156.3
38.726,-113.6216,-155.0
38.726,-113.6211,-154.8
38.726,-113.6207,-155.2
38.726,-113.6202,-155.4
38.726,-113.6197,-154.8
38.726,-113.6192,-155.0
38.726,-113.6187,-156.4
38.7261,-113.6182,-158.4
38.7261,-113.6178,-160.3
38.7261,-113.6173,-164.1
38.7261,-113.6168,-166.1
38.7261,-113.6163,-167.1
38.7261,-113.6158,-166.7
38.7261,-113.6153,-166.4
38.7262,-113.6149,-167.1
38.7262,-113.6144,-167.3
38.7262,-113.6139,-167.7
38.7262,-113.6134,-169.5
38.7262,-113.6129,-170.9
38.7262,-113.6125,-172.2
38.7262,-113.612,-170.9
38.7263,-113.6115,-170.9
38.7263,-113.611,-170.9
38.7263,-113.6105,-169.5
38.7263,-113.61,-171.3
38.7263,-113.6096,-172.0
38.7263,-113.6091,-173.6
38.7263,-113.6086,-175.5
38.7263,-113.6081,-172.9
38.7264,-113.6076,-172.2
38.7264,-113.6071,-170.5
38.7263,-113.6066,-172.2
38.7263,-113.6061,-171.6
38.7263,-113.6055,-175.6
38.7262,-113.605,-174.7
38.7262,-113.6044,-175.4
38.7262,-113.6039,-175.2
38.7261,-113.6034,-173.4
38.7261,-113.6028,-174.1
38.7261,-113.6023,-176.1
38.726,-113.6017,-176.1
38.726,-113.6012,-176.0
38.7259,-113.6006,-175.8
38.7259,-113.6001,-175.7
38.7259,-113.5996,-175.6
38.7258,-113.599,-175.1
38.7258,-113.5985,-174.5
38.7258,-113.5979,-173.4
38.7257,-113.5974,-172.4
38.7257,-113.5968,-172.9
38.7257,-113.5963,-173.0
38.7256,-113.5958,-173.6
38.7256,-113.5952,-173.8
38.7255,-113.5947,-172.4
38.7255,-113.5941,-172.9
38.7255,-113.5936,-173.2
38.7254,-113.593,-174.3
38.7254,-113.5925,-174.6
38.7254,-113.592,-174.8
38.7253,-113.5914,-174.3
38.7253,-113.5909,-173.4
38.7253,-113.5903,-174.3
38.7252,-113.5898,-174.5
38.7252,-113.5892,-173.6
38.7252,-113.5887,-174.3
38.7251,-113.5882,-174.7
38.7251,-113.5876,-173.0
38.725,-113.5871,-173.6
38.725,-113.5865,-171.9
38.725,-113.586,-172.1
38.7249,-113.5854,-171.5
38.7249,-113.5849,-172.1
38.7249,-113.5844,-172.9
38.7248,-113.5838,-173.6
38.7248,-113.5833,-174.0
38.7248,-113.5827,-173.3
38.7247,-113.5822,-172.6
38.7247,-113.5816,-173.0
38.7247,-113.5811,-172.4
38.7246,-113.5806,-172.3
38.7246,-113.58,-172.1
38.7245,-113.5795,-173.2
38.7245,-113.5789,-173.0
38.7245,-113.5784,-172.3
38.7244,-113.5778,-171.7
38.7244,-113.5773,-171.6
38.7244,-113.5768,-171.2
38.7243,-113.5762,-171.1
38.7243,-113.5757,-171.9
38.7243,-113.5751,-171.9
38.7242,-113.5746,-171.6
38.7242,-113.574,-171.4
38.7241,-113.5735,-171.4
38.7241,-113.573,-172.6
38.7241,-113.5724,-173.4
38.724,-113.5719,-172.9
38.724,-113.5713,-171.8
38.724,-113.5708,-171.8
38.7239,-113.5702,-172.1
38.7239,-113.5697,-171.1
38.7239,-113.5692,-171.4
38.7239,-113.5687,-171.6
38.7238,-113.5683,-171.2
38.7238,-113.5678,-170.5
38.7238,-113.5673,-171.0
38.7238,-113.5668,-171.3
38.7238,-113.5664,-171.2
38.7238,-113.5659,-171.3
38.7237,-113.5654,-170.2
38.7237,-113.5649,-170.5
38.7237,-113.5644,-170.7
38.7237,-113.564,-171.4
38.7237,-113.5635,-170.3
38.7237,-113.563,-170.6
38.7237,-113.5625,-169.4
38.7236,-113.562,-169.8
38.7236,-113.5616,-169.4
38.7236,-113.5611,-169.9
38.7236,-113.5606,-170.3
38.7236,-113.5601,-170.3
38.7236,-113.5596,-169.3
38.7235,-113.5592,-170.0
38.7235,-113.5587,-169.7
38.7235,-113.5582,-171.0
38.7235,-113.5577,-169.7
38.7235,-113.5573,-170.1
38.7235,-113.5568,-168.9
38.7234,-113.5563,-169.1
38.7234,-113.5558,-168.9
38.7234,-113.5553,-170.0
38.7234,-113.5549,-172.8
38.7234,-113.5544,-170.6
38.7234,-113.5539,-170.1
38.7233,-113.5534,-169.6
38.7233,-113.5529,-170.4
38.7233,-113.5525,-171.1
38.7233,-113.552,-170.7
38.7233,-113.5515,-169.8
38.7233,-113.551,-170.0
38.7232,-113.5506,-170.8
38.7232,-113.5501,-171.2
38.7232,-113.5496,-171.2
38.7232,-113.5491,-169.8
38.7232,-113.5486,-170.3
38.7232,-113.5482,-170.2
38.7231,-113.5477,-171.3
38.7231,-113.5472,-171.1
38.7231,-113.5467,-169.6
38.7231,-113.5462,-167.8
38.7231,-113.5458,-168.0
38.7231,-113.5453,-171.5
38.723,-113.5448,-171.9
38.723,-113.5443,-171.6
38.723,-113.5438,-169.5
38.723,-113.5434,-169.1
38.723,-113.5429,-169.1
38.723,-113.5424,-170.4
38.7229,-113.5419,-171.2
38.7229,-113.5414,-171.4
38.7229,-113.541,-170.1
38.7229,-113.5405,-169.2
38.7229,-113.54,-169.3
38.7229,-113.5395,-170.7
38.7228,-113.5391,-170.9
38.7228,-113.5386,-170.8
38.7228,-113.5381,-168.9
38.7228,-113.5376,-169.3
38.7228,-113.5371,-170.1
38.7228,-113.5367,-171.3
38.7228,-113.5362,-171.5
38.7227,-113.5357,-169.3
38.7227,-113.5352,-168.8
38.7227,-113.5347,-168.8
38.7227,-113.5343,-169.0
38.7227,-113.5338,-170.1
38.7227,-113.5333,-171.2
38.7226,-113.5328,-170.5
38.7226,-113.5324,-169.6
38.7226,-113.5319,-169.9
38.7226,-113.5314,-170.3
38.7226,-113.5309,-171.6
38.7226,-113.5304,-171.5
38.7225,-113.53,-171.9
38.7225,-113.5295,-169.9
38.7225,-113.529,-169.8
38.7225,-113.5285,-170.3
38.7225,-113.528,-171.8
38.7225,-113.5276,-174.9
38.7224,-113.5271,-175.1
38.7224,-113.5266,-172.9
38.7224,-113.5261,-171.6
38.7224,-113.5256,-171.9
38.7224,-113.5251,-174.0
38.7224,-113.5245,-175.7
38.7224,-113.524,-177.8
38.7224,-113.5235,-176.9
38.7224,-113.523,-177.3
38.7225,-113.5224,-177.3
38.7225,-113.5219,-179.4
38.7225,-113.5214,-181.4
38.7225,-113.5208,-182.3
38.7225,-113.5203,-182.9
38.7225,-113.5198,-181.5
38.7225,-113.5193,-181.2
38.7225,-113.5187,-180.9
38.7225,-113.5182,-182.1
38.7225,-113.5177,-181.1
38.7225,-113.5171,-179.5
38.7225,-113.5166,-176.0
38.7225,-113.5161,-171.7
38.7225,-113.5156,-167.0
38.7225,-113.515,-161.7
38.7225,-113.5145,-157.1
38.7225,-113.514,-153.0
38.7226,-113.5134,-149.1
38.7226,-113.5129,-145.5
38.7226,-113.5124,-144.6
38.7226,-113.5119,-143.5
38.7226,-113.5113,-144.2
38.7226,-113.5108,-144.9
38.7226,-113.5103,-145.2
38.7226,-113.5097,-144.8
38.7226,-113.5092,-142.4
38.7226,-113.5087,-139.3
38.7226,-113.5082,-135.7
38.7226,-113.5076,-132.5
38.7226,-113.5071,-130.1
38.7226,-113.5066,-129.3
38.7226,-113.506,-129.5
38.7226,-113.5055,-130.8
38.7227,-113.505,-131.9
38.7227,-113.5045,-133.9
38.7227,-113.5039,-136.8
38.7227,-113.5034,-143.0
38.7227,-113.5029,-146.9
38.7227,-113.5023,-152.2
38.7227,-113.5018,-156.9
38.7227,-113.5013,-159.1
38.7227,-113.5008,-159.8
38.7227,-113.5002,-159.9
38.7227,-113.4997,-158.9
38.7227,-113.4992,-158.7
38.7227,-113.4986,-157.6
38.7227,-113.4981,-157.2
38.7227,-113.4976,-155.8
38.7227,-113.4971,-156.0
38.7228,-113.4965,-157.4
38.7228,-113.496,-159.7
38.7228,-113.4955,-164.7
38.7228,-113.495,-168.3
38.7228,-113.4944,-170.8
38.7228,-113.4939,-173.3
38.7228,-113.4934,-174.2
38.7228,-113.4928,-175.9
38.7228,-113.4923,-176.9
38.7228,-113.4918,-177.9
38.7228,-113.4913,-176.6
38.7228,-113.4907,-175.5
38.7228,-113.4902,-174.6
38.7228,-113.4897,-173.0
38.7228,-113.4891,-173.3
38.7228,-113.4886,-172.5
38.7229,-113.4881,-172.1
38.7229,-113.4876,-172.6
38.7229,-113.487,-173.3
38.7229,-113.4865,-173.8
38.7229,-113.486,-174.1
38.7229,-113.4854,-173.7
38.7229,-113.4849,-175.2
38.7229,-113.4844,-175.8
38.7229,-113.4839,-176.2
38.7229,-113.4833,-178.0
38.7229,-113.4828,-179.4
38.7229,-113.4823,-179.1
38.7229,-113.4817,-179.1
38.7229,-113.4812,-178.1
38.7229,-113.4807,-176.7
38.7229,-113.4802,-174.6
38.723,-113.4796,-172.4
38.723,-113.4791,-172.4
38.723,-113.4786,-170.3
38.723,-113.478,-167.9
38.723,-113.4775,-165.1
38.723,-113.477,-164.4
38.723,-113.4765,-162.9
38.723,-113.4759,-160.4
38.723,-113.4754,-159.5
38.723,-113.4749,-158.8
38.723,-113.4743,-159.3
38.723,-113.4738,-161.0
38.723,-113.4733,-163.2
38.723,-113.4728,-165.3
38.723,-113.4722,-166.8
38.723,-113.4717,-169.1
38.7231,-113.4712,-170.3
38.7231,-113.4706,-171.9
38.7231,-113.4701,-170.6
38.7231,-113.4696,-168.9
38.7231,-113.4691,-168.9
38.7231,-113.4685,-168.2
38.7231,-113.468,-169.4
38.7231,-113.4675,-170.2
38.7231,-113.4669,-170.2
38.7231,-113.4664,-171.1
38.7231,-113.4659,-168.5
38.7231,-113.4654,-170.0
38.7231,-113.4648,-170.5
38.7231,-113.4643,-169.7
38.7231,-113.4638,-169.7
38.7231,-113.4632,-170.2
38.7232,-113.4627,-170.2
38.7232,-113.4622,-171.1
38.7232,-113.4617,-171.9
38.7232,-113.4611,-171.9
38.7232,-113.4606,-172.0
38.7232,-113.4601,-172.4
38.7232,-113.4596,-171.9
38.7232,-113.459,-172.9
38.7232,-113.4585,-172.5
38.7232,-113.458,-172.4
38.7232,-113.4574,-172.7
38.7232,-113.4569,-173.2
38.7232,-113.4564,-172.8
38.7232,-113.4559,-173.0
38.7232,-113.4553,-173.5
38.7232,-113.4548,-172.9
38.7233,-113.4543,-173.3
38.7233,-113.4537,-172.8
38.7233,-113.4532,-173.4
38.7233,-113.4527,-173.4
38.7233,-113.4522,-173.6
38.7233,-113.4516,-173.4
38.7233,-113.4511,-173.9
38.7233,-113.4506,-173.6
38.7233,-113.45,-174.1
38.7233,-113.4495,-173.1
38.7233,-113.449,-172.9
38.7233,-113.4485,-172.7
38.7233,-113.4479,-175.0
38.7233,-113.4474,-175.2
38.7233,-113.4469,-175.8
38.7233,-113.4463,-177.0
38.7233,-113.4458,-179.6
38.7234,-113.4453,-182.3
38.7234,-113.4448,-184.7
38.7234,-113.4442,-184.8
38.7234,-113.4437,-183.3
38.7233,-113.4433,-181.6
38.7233,-113.4428,-180.2
38.7233,-113.4423,-177.7
38.7233,-113.4418,-176.0
38.7233,-113.4413,-175.1
38.7233,-113.4408,-173.2
38.7233,-113.4404,-171.2
38.7232,-113.4399,-168.7
38.7232,-113.4394,-168.4
38.7232,-113.4389,-166.4
38.7232,-113.4384,-165.8
38.7232,-113.438,-164.3
38.7232,-113.4375,-164.6
38.7232,-113.437,-165.1
38.7231,-113.4365,-166.5
38.7231,-113.436,-168.8
38.7231,-113.4355,-171.7
38.7231,-113.4351,-176.2
38.7231,-113.4346,-181.0
38.7231,-113.4341,-185.4
38.7231,-113.4336,-187.9
38.723,-113.4331,-187.6
38.723,-113.4326,-185.8
38.723,-113.4322,-182.4
38.723,-113.4317,-176.8
38.723,-113.4312,-171.2
38.723,-113.4307,-165.5
38.723,-113.4302,-161.3
38.723,-113.4297,-155.2
38.7229,-113.4293,-149.4
38.7229,-113.4288,-142.1
38.7229,-113.4283,-135.8
38.7229,-113.4278,-128.2
38.7229,-113.4273,-120.8
38.7229,-113.4268,-116.0
38.7229,-113.4264,-111.8
38.7228,-113.4259,-111.5
38.7228,-113.4254,-114.8
38.7228,-113.4249,-119.4
38.7228,-113.4244,-125.3
38.7228,-113.424,-131.9
38.7228,-113.4235,-138.4
38.7228,-113.423,-143.1
38.7227,-113.4225,-146.9
38.7227,-113.422,-149.7
38.7227,-113.4215,-151.8
38.7227,-113.4211,-151.5
38.7227,-113.4206,-148.8
38.7227,-113.4201,-146.0
38.7227,-113.4196,-145.4
38.7226,-113.4191,-145.0
38.7226,-113.4186,-144.3
38.7226,-113.4182,-143.5
38.7226,-113.4177,-140.9
38.7226,-113.4172,-139.5
38.7226,-113.4167,-137.2
38.7226,-113.4162,-136.1
38.7226,-113.4157,-132.4
38.7225,-113.4153,-130.8
38.7225,-113.4148,-130.9
38.7225,-113.4143,-131.1
38.7225,-113.4138,-128.7
38.7225,-113.4133,-128.9
38.7225,-113.4128,-126.4
38.7225,-113.4124,-125.2
38.7224,-113.4119,-125.0
38.7224,-113.4114,-125.5
38.7224,-113.4109,-129.1
38.7224,-113.4104,-131.4
38.7224,-113.41,-131.9
38.7224,-113.4095,-135.9
38.7224,-113.409,-138.2
38.7223,-113.4085,-138.6
38.7223,-113.408,-139.1
38.7223,-113.4075,-140.5
38.7223,-113.4071,-139.6
38.7223,-113.4066,-139.6
38.7223,-113.4061,-137.6
38.7223,-113.4056,-134.1
38.7222,-113.4051,-132.1
38.7222,-113.4046,-130.6
38.7222,-113.4042,-129.3
38.7222,-113.4037,-129.5
38.7222,-113.4032,-129.5
38.7222,-113.4027,-129.0
38.7222,-113.4022,-128.4
38.7222,-113.4017,-129.9
38.7221,-113.4013,-130.3
38.7221,-113.4008,-130.3
38.7221,-113.4003,-130.8
38.7221,-113.3998,-128.9
38.7221,-113.3993,-128.7
38.7221,-113.3988,-131.2
38.7221,-113.3984,-133.5
38.722,-113.3979,-134.9
38.722,-113.3974,-137.2
38.722,-113.3969,-140.2
38.722,-113.3964,-143.6
38.722,-113.396,-147.1
38.722,-113.3955,-150.5
38.722,-113.395,-152.3
38.7219,-113.3945,-153.2
38.7219,-113.394,-154.7
38.7219,-113.3935,-154.5
38.7219,-113.3931,-154.9
38.7219,-113.3926,-150.4
38.7219,-113.3921,-148.6
38.7219,-113.3916,-147.9
38.7218,-113.3911,-148.2
38.7218,-113.3906,-150.5
38.7218,-113.3902,-151.7
38.7218,-113.3897,-151.5
38.7218,-113.3892,-153.3
38.7218,-113.3887,-155.5
38.7218,-113.3882,-156.0
38.7218,-113.3877,-155.8
38.7217,-113.3873,-155.9
38.7217,-113.3868,-154.9
38.7217,-113.3863,-155.9
38.7217,-113.3858,-156.6
38.7217,-113.3853,-157.8
38.7217,-113.3848,-159.6
38.7217,-113.3844,-162.8
38.7216,-113.3839,-163.5
38.7216,-113.3834,-165.7
38.7216,-113.3829,-167.0
38.7216,-113.3824,-167.4
38.7216,-113.382,-167.2
38.7216,-113.3815,-164.7
38.7216,-113.381,-161.1
38.7215,-113.3805,-158.6
38.7215,-113.38,-154.5
38.7215,-113.3795,-152.5
38.7215,-113.3791,-150.6
38.7215,-113.3786,-149.3
38.7215,-113.3781,-149.1
38.7215,-113.3776,-146.1
38.7214,-113.3771,-143.8
38.7214,-113.3766,-141.1
38.7214,-113.3762,-140.8
38.7214,-113.3757,-139.5
38.7214,-113.3752,-138.0
38.7214,-113.3747,-136.2
38.7214,-113.3742,-135.5
38.7213,-113.3737,-135.7
38.7213,-113.3733,-136.3
38.7213,-113.3728,-137.6
38.7213,-113.3723,-139.3
38.7213,-113.3718,-139.5
38.7213,-113.3713,-140.5
38.7213,-113.3708,-141.6
38.7213,-113.3704,-142.2
38.7212,-113.3699,-141.5
38.7212,-113.3694,-142.9
38.7212,-113.3689,-143.3
38.7212,-113.3684,-144.3
38.7212,-113.368,-142.4
